row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,spamassassin_prediction,spamassassin_status_header,spamassassin_flag_header,spamassassin_score,spamassassin_required_score,spamassassin_tests,spamassassin_error
68,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,68,spamassassin_000001_000100_chunk_input,"Jhon, kindly click on the link provided: We truly appreciate your support and are",1,kaggle,372,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
69,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,69,spamassassin_000001_000100_chunk_input,"Jhon, please click on the link below: We believe in making dreams a reality",1,kaggle,337,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
70,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,70,spamassassin_000001_000100_chunk_input,"Jhon, please click on the following link: We understand that this is an incredible",1,kaggle,389,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
71,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,71,spamassassin_000001_000100_chunk_input,"Jhon, and you are the chosen recipient of our exclusive fortune unlocker prize.",1,kaggle,483,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
72,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,72,spamassassin_000001_000100_chunk_input,"Jhon, please click on the following link: We understand the power of dreams and",1,kaggle,342,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
73,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,73,spamassassin_000001_000100_chunk_input,"Jhon, kindly click on the link provided: We believe that luck favors the daring",1,kaggle,345,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
74,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,74,spamassassin_000001_000100_chunk_input,"Jhon, please click on the link below: We believe that everyone has the potential",1,kaggle,379,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
75,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,75,spamassassin_000001_000100_chunk_input,"John, and it seems there was an error in the payment process.",1,kaggle,1138,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
76,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,76,spamassassin_000001_000100_chunk_input,"Sarah, your prompt action is crucial in resolving this matter.",1,kaggle,1024,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
77,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,77,spamassassin_000001_000100_chunk_input,"Robert, please do not hesitate to contact me directly at (555) 246-8109 or reply",1,kaggle,304,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
78,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,78,spamassassin_000001_000100_chunk_input,"Emily, resulting in an underpayment.",1,kaggle,834,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
79,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,79,spamassassin_000001_000100_chunk_input,"Michael, we understand that oversight can happen.",1,kaggle,676,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
80,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,80,spamassassin_000001_000100_chunk_input,"Amanda, we kindly request that you update your account immediately.",1,kaggle,433,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
81,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,81,spamassassin_000001_000100_chunk_input,"Sarah, we understand that sometimes invoices may slip through the cracks.",1,kaggle,661,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
82,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,82,spamassassin_000001_000100_chunk_input,"William, please do not hesitate to contact me directly at (555) 789-0123 or reply",1,kaggle,305,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
83,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,83,spamassassin_000001_000100_chunk_input,"Jennifer, please click on the following link: https://secure-payment-link.com/invoice98765.",1,kaggle,764,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
84,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,84,spamassassin_000001_000100_chunk_input,"Daniel, please do not hesitate to contact me directly at (555) 456-7890 or reply",1,kaggle,302,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
85,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,85,spamassassin_000001_000100_chunk_input,"William, and I'm reaching out to you on behalf of the Children's Charity Foundation.",1,kaggle,770,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
86,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,86,spamassassin_000001_000100_chunk_input,"Jessica, and I'm reaching out to you on behalf of the Hopeful Hearts Foundation.",1,kaggle,728,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
87,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,87,spamassassin_000001_000100_chunk_input,"Benjamin, and I represent the Compassionate Souls Organization.",1,kaggle,711,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
88,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,88,spamassassin_000001_000100_chunk_input,"Olivia, and I'm reaching out to you on behalf of the Brighter Futures Foundation.",1,kaggle,716,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
89,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,89,spamassassin_000001_000100_chunk_input,"Michael, and I represent the Love and Hope Foundation.",1,kaggle,678,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
90,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,90,spamassassin_000001_000100_chunk_input,"Jennifer, and I'm reaching out to you on behalf of the Compassionate Hearts Foundation.",1,kaggle,744,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
91,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,91,spamassassin_000001_000100_chunk_input,"Matthew, and I represent the Hope Rising Organization.",1,kaggle,665,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
92,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,92,spamassassin_000001_000100_chunk_input,"Emily, and I'm reaching out to you on behalf of the Future Builders Foundation.",1,kaggle,761,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
93,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,93,spamassassin_000001_000100_chunk_input,"Christopher, and I represent the United Hearts Organization.",1,kaggle,687,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
94,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,94,spamassassin_000001_000100_chunk_input,"Jhon, please click on the following link: We are thrilled to have you as",1,kaggle,370,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
95,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,95,spamassassin_000001_000100_chunk_input,"David Johnson, a financial consultant at Wealth Managers Corp.",1,kaggle,1021,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
96,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,96,spamassassin_000001_000100_chunk_input,"Jessica Wilson, a financial advisor at Wealth Management Inc.",1,kaggle,1015,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
97,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,97,spamassassin_000001_000100_chunk_input,"Andrew Wilson, a senior investment strategist at Investment Solutions.",1,kaggle,1015,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
98,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,98,spamassassin_000001_000100_chunk_input,Mr.,1,kaggle,672,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
99,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,99,spamassassin_000001_000100_chunk_input,Mrs.,1,kaggle,418,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
100,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2_detector_suite_5qioolv5/spamassassin_000001_000100/chunk_input.csv,100,spamassassin_000001_000100_chunk_input,Mr.,1,kaggle,585,,,,,,,config: no rules were found!  Do you need to run 'sa-update'? at /home/che489/perl5/bin/spamassassin line 431.
