row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,spamassassin_prediction,spamassassin_status_header,spamassassin_flag_header,spamassassin_score,spamassassin_required_score,spamassassin_tests,spamassassin_error
53,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,53,spamassassin_000401_000500_chunk_input,Enhance Online Visibility Urgently,0,tobiasbuek,689,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
54,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,54,spamassassin_000401_000500_chunk_input,..PayPal Notification..: Update your information,1,phishyai-phishing,1732,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
55,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,55,spamassassin_000401_000500_chunk_input,Urgent: IAM Role Issue Blocking Production Deployment,0,rtweera,641,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
56,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,56,spamassassin_000401_000500_chunk_input,Upgrade Data Security Protocols,0,tobiasbuek,531,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
57,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,57,spamassassin_000401_000500_chunk_input,Inquiry for Guidance on Investment Optimization Strategies with Data Analytics,0,tobiasbuek,827,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
58,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,58,spamassassin_000401_000500_chunk_input,Customer Support Ticket,0,tobiasbuek,471,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
59,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,59,spamassassin_000401_000500_chunk_input,Customer Support Ticket,0,tobiasbuek,485,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
60,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,60,spamassassin_000401_000500_chunk_input,Request for Azure Integration Guidance,0,tobiasbuek,379,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
61,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,61,spamassassin_000401_000500_chunk_input,Re: 5 NEW FILES WERE SENT TO YOU VIA ONE-DRIVE,1,nazario,218,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
62,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,62,spamassassin_000401_000500_chunk_input,Account Update Notice,1,phishpuzzer,246,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
63,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,63,spamassassin_000401_000500_chunk_input,Account Blocked jose@monkey.org 6/28/2020 9:17:42 p.m.,1,phishpuzzer,280,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
64,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,64,spamassassin_000401_000500_chunk_input,Enhancements in Project Management,0,tobiasbuek,80,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
65,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,65,spamassassin_000401_000500_chunk_input,Details on Project Management Software,0,tobiasbuek,242,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
66,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,66,spamassassin_000401_000500_chunk_input,Request for Assistance with Workflow Update,0,tobiasbuek,203,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
67,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,67,spamassassin_000401_000500_chunk_input,Suggestion for IAM service - Role inheritance,0,rtweera,727,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
68,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,68,spamassassin_000401_000500_chunk_input,Confirmation Needed Act Now!,1,phishing_pot,8526,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
69,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,69,spamassassin_000401_000500_chunk_input,Re: Urgent: Production Issue with IAM service Integration on Cloud Platform,0,rtweera,740,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
70,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,70,spamassassin_000401_000500_chunk_input,Pipeline Update - January 24,0,uberjugaad,221,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
71,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,71,spamassassin_000401_000500_chunk_input,Enhancement Strategies,0,tobiasbuek,194,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
72,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,72,spamassassin_000401_000500_chunk_input,Pipeline Update - February 06,0,uberjugaad,223,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
73,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,73,spamassassin_000401_000500_chunk_input,Customer issue: Quick Builders Co - Cancelling remaining orders,0,uberjugaad,238,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
74,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,74,spamassassin_000401_000500_chunk_input,Mandatory Safety Training Due,0,uberjugaad,184,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
75,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,75,spamassassin_000401_000500_chunk_input,Re: Urgent Issue: Role Assignment Failing in Production,0,rtweera,520,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
76,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,76,spamassassin_000401_000500_chunk_input,Re: API Monitoring Dashboard - Widget Question,0,rtweera,403,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
77,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,77,spamassassin_000401_000500_chunk_input,Complete Your Compliance Training,0,uberjugaad,199,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
78,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,78,spamassassin_000401_000500_chunk_input,"Sie haben (1) Paket, das zur Zustellung ansteht.verschicken!",1,phishing_pot,7447,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
79,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,79,spamassassin_000401_000500_chunk_input,Pipeline Update - January 08,0,uberjugaad,224,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
80,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,80,spamassassin_000401_000500_chunk_input,Concerns About Data Security in Hospital Systems,0,tobiasbuek,423,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
81,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,81,spamassassin_000401_000500_chunk_input,Re: Overdue: Customer 535736828,0,uberjugaad,88,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
82,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,82,spamassassin_000401_000500_chunk_input,Overdue: Customer 538182550 - 17 days,0,uberjugaad,218,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
83,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,83,spamassassin_000401_000500_chunk_input,Support Required for Technical Issues,0,tobiasbuek,386,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
84,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,84,spamassassin_000401_000500_chunk_input,Approval needed: Volume discount,0,uberjugaad,179,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
85,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,85,spamassassin_000401_000500_chunk_input,Mandatory Safety Training Due,0,uberjugaad,192,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
86,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,86,spamassassin_000401_000500_chunk_input,Approval needed: Volume discount,0,uberjugaad,179,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
87,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,87,spamassassin_000401_000500_chunk_input,There’s a new Bruce column online now,1,phishpuzzer,1283,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
88,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,88,spamassassin_000401_000500_chunk_input,【重要】MyJCB - 認証情報の更新手続きのお知らせ,1,phishpuzzer,325,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
89,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,89,spamassassin_000401_000500_chunk_input,Meet sale’s most-wanted pieces,1,phishpuzzer,1278,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
90,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,90,spamassassin_000401_000500_chunk_input,Customer issue: Quality Field Services - Billing entity clarification needed,0,uberjugaad,264,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
91,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,91,spamassassin_000401_000500_chunk_input,Problem with Medical Data,0,tobiasbuek,130,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
92,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,92,spamassassin_000401_000500_chunk_input,Problem with Application Performance,0,tobiasbuek,252,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
93,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,93,spamassassin_000401_000500_chunk_input,Inquiry on Security Protocols for Hospital IT Infrastructure,0,tobiasbuek,1042,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
94,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,94,spamassassin_000401_000500_chunk_input,Detected Inaccurate Investment Projections,0,tobiasbuek,92,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
95,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,95,spamassassin_000401_000500_chunk_input,Problem with Integration Tools,0,tobiasbuek,514,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
96,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,96,spamassassin_000401_000500_chunk_input,EmpIoyee Performance EvaIuation,1,cmu-archived-phish,391,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
97,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,97,spamassassin_000401_000500_chunk_input,Problem with Investment Performance Report,0,tobiasbuek,613,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
98,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,98,spamassassin_000401_000500_chunk_input,Details on Integrating FL Studio SaaS Project Management Solution,0,tobiasbuek,169,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
99,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,99,spamassassin_000401_000500_chunk_input,Overdue: Customer 537698267 - 74 days,0,uberjugaad,221,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
100,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000401_000500/chunk_input.csv,100,spamassassin_000401_000500_chunk_input,Savings with a Smile! Extra 18% OFF all orders*,1,phishpuzzer,1574,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
