group_label,feature_a,feature_b,cell_slug,rank,phrase,phrase_len,log_ratio_score,weighted_group_count,weighted_background_count,group_doc_count,background_doc_count
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,5,daily started free,3,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,6,like kissmetrics,2,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,7,websites daily started,3,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,8,started free trial,3,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,9,think like would,3,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,10,valuable somebody,2,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,11,just wasting time,3,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,12,crawls millions websites,3,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,13,somebody like,2,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,14,wasting time here,3,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Social Proof,Social Proof,social_proof__social_proof,15,would valuable,2,9.030974604989423,55.73147999999999,0.0,10,0
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,1,almost instantly,2,8.707547265023496,31.238500969679997,0.0,10,0
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,2,kissmetrics just,2,8.707547265023496,31.238500969679997,0.0,10,0
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,3,idea crawler crawls,3,8.707547265023496,31.238500969679997,0.0,10,0
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,4,trial mixpanel,2,8.707547265023496,31.238500969679997,0.0,10,0
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,5,daily started free,3,8.707547265023496,31.238500969679997,0.0,10,0
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,6,like kissmetrics,2,8.707547265023496,31.238500969679997,0.0,10,0
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,7,websites daily started,3,8.707547265023496,31.238500969679997,0.0,10,0
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,8,started free trial,3,8.707547265023496,31.238500969679997,0.0,10,0
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,9,think like would,3,8.707547265023496,31.238500969679997,0.0,10,0
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,10,valuable somebody,2,8.707547265023496,31.238500969679997,0.0,10,0
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,11,just wasting time,3,8.707547265023496,31.238500969679997,0.0,10,0
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,12,crawls millions websites,3,8.707547265023496,31.238500969679997,0.0,10,0
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,13,somebody like,2,8.707547265023496,31.238500969679997,0.0,10,0
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,14,wasting time here,3,8.707547265023496,31.238500969679997,0.0,10,0
HW-P-FN,Social Proof,Scarcity,social_proof__scarcity,15,would valuable,2,8.707547265023496,31.238500969679997,0.0,10,0
HW-P-FN,Social Proof,Commitment,social_proof__commitment,1,wasting time,2,7.677936714145401,9.98204380863,0.0,15,0
HW-P-FN,Social Proof,Commitment,social_proof__commitment,2,almost instantly,2,7.615155618186899,9.37401829764,0.0,10,0
HW-P-FN,Social Proof,Commitment,social_proof__commitment,3,kissmetrics just,2,7.615155618186899,9.37401829764,0.0,10,0
HW-P-FN,Social Proof,Commitment,social_proof__commitment,4,idea crawler crawls,3,7.615155618186899,9.37401829764,0.0,10,0
HW-P-FN,Social Proof,Commitment,social_proof__commitment,5,trial mixpanel,2,7.615155618186899,9.37401829764,0.0,10,0
HW-P-FN,Social Proof,Commitment,social_proof__commitment,6,daily started free,3,7.615155618186899,9.37401829764,0.0,10,0
HW-P-FN,Social Proof,Commitment,social_proof__commitment,7,like kissmetrics,2,7.615155618186899,9.37401829764,0.0,10,0
HW-P-FN,Social Proof,Commitment,social_proof__commitment,8,websites daily started,3,7.615155618186899,9.37401829764,0.0,10,0
HW-P-FN,Social Proof,Commitment,social_proof__commitment,9,started free trial,3,7.615155618186899,9.37401829764,0.0,10,0
HW-P-FN,Social Proof,Commitment,social_proof__commitment,10,think like would,3,7.615155618186899,9.37401829764,0.0,10,0
HW-P-FN,Social Proof,Commitment,social_proof__commitment,11,valuable somebody,2,7.615155618186899,9.37401829764,0.0,10,0
HW-P-FN,Social Proof,Commitment,social_proof__commitment,12,crawls millions websites,3,7.615155618186899,9.37401829764,0.0,10,0
HW-P-FN,Social Proof,Commitment,social_proof__commitment,13,somebody like,2,7.615155618186899,9.37401829764,0.0,10,0
HW-P-FN,Social Proof,Commitment,social_proof__commitment,14,would valuable,2,7.615155618186899,9.37401829764,0.0,10,0
HW-P-FN,Social Proof,Commitment,social_proof__commitment,15,time here,2,7.615155618186899,9.37401829764,0.0,10,0
HW-P-FN,Scarcity,Scarcity,scarcity__scarcity,1,almost instantly,2,8.693576666089786,31.388496000000004,0.0,10,0
HW-P-FN,Scarcity,Scarcity,scarcity__scarcity,2,kissmetrics just,2,8.693576666089786,31.388496000000004,0.0,10,0
HW-P-FN,Scarcity,Scarcity,scarcity__scarcity,3,idea crawler crawls,3,8.693576666089786,31.388496000000004,0.0,10,0
HW-P-FN,Scarcity,Scarcity,scarcity__scarcity,4,trial mixpanel,2,8.693576666089786,31.388496000000004,0.0,10,0
HW-P-FN,Scarcity,Scarcity,scarcity__scarcity,5,daily started free,3,8.693576666089786,31.388496000000004,0.0,10,0
HW-P-FN,Scarcity,Scarcity,scarcity__scarcity,6,like kissmetrics,2,8.693576666089786,31.388496000000004,0.0,10,0
HW-P-FN,Scarcity,Scarcity,scarcity__scarcity,7,websites daily started,3,8.693576666089786,31.388496000000004,0.0,10,0
HW-P-FN,Scarcity,Scarcity,scarcity__scarcity,8,started free trial,3,8.693576666089786,31.388496000000004,0.0,10,0
HW-P-FN,Scarcity,Scarcity,scarcity__scarcity,9,think like would,3,8.693576666089786,31.388496000000004,0.0,10,0
HW-P-FN,Scarcity,Scarcity,scarcity__scarcity,10,valuable somebody,2,8.693576666089786,31.388496000000004,0.0,10,0
HW-P-FN,Scarcity,Scarcity,scarcity__scarcity,11,just wasting time,3,8.693576666089786,31.388496000000004,0.0,10,0
HW-P-FN,Scarcity,Scarcity,scarcity__scarcity,12,crawls millions websites,3,8.693576666089786,31.388496000000004,0.0,10,0
HW-P-FN,Scarcity,Scarcity,scarcity__scarcity,13,somebody like,2,8.693576666089786,31.388496000000004,0.0,10,0
HW-P-FN,Scarcity,Scarcity,scarcity__scarcity,14,wasting time here,3,8.693576666089786,31.388496000000004,0.0,10,0
HW-P-FN,Scarcity,Scarcity,scarcity__scarcity,15,would valuable,2,8.693576666089786,31.388496000000004,0.0,10,0
HW-P-FN,Scarcity,Commitment,scarcity__commitment,1,wasting time,2,7.252454074257212,5.549624220312,0.0,15,0
HW-P-FN,Scarcity,Commitment,scarcity__commitment,2,says what,2,7.231789721764519,5.435917074168,0.0,4,0
HW-P-FN,Scarcity,Commitment,scarcity__commitment,3,almost instantly,2,7.203743469208391,5.285301482592001,0.0,10,0
HW-P-FN,Scarcity,Commitment,scarcity__commitment,4,kissmetrics just,2,7.203743469208391,5.285301482592001,0.0,10,0
HW-P-FN,Scarcity,Commitment,scarcity__commitment,5,idea crawler crawls,3,7.203743469208391,5.285301482592001,0.0,10,0
HW-P-FN,Scarcity,Commitment,scarcity__commitment,6,trial mixpanel,2,7.203743469208391,5.285301482592001,0.0,10,0
HW-P-FN,Scarcity,Commitment,scarcity__commitment,7,daily started free,3,7.203743469208391,5.285301482592001,0.0,10,0
HW-P-FN,Scarcity,Commitment,scarcity__commitment,8,like kissmetrics,2,7.203743469208391,5.285301482592001,0.0,10,0
HW-P-FN,Scarcity,Commitment,scarcity__commitment,9,websites daily started,3,7.203743469208391,5.285301482592001,0.0,10,0
HW-P-FN,Scarcity,Commitment,scarcity__commitment,10,started free trial,3,7.203743469208391,5.285301482592001,0.0,10,0
HW-P-FN,Scarcity,Commitment,scarcity__commitment,11,think like would,3,7.203743469208391,5.285301482592001,0.0,10,0
HW-P-FN,Scarcity,Commitment,scarcity__commitment,12,valuable somebody,2,7.203743469208391,5.285301482592001,0.0,10,0
HW-P-FN,Scarcity,Commitment,scarcity__commitment,13,crawls millions websites,3,7.203743469208391,5.285301482592001,0.0,10,0
HW-P-FN,Scarcity,Commitment,scarcity__commitment,14,somebody like,2,7.203743469208391,5.285301482592001,0.0,10,0
HW-P-FN,Scarcity,Commitment,scarcity__commitment,15,would valuable,2,7.203743469208391,5.285301482592001,0.0,10,0
HW-P-FN,Commitment,Commitment,commitment__commitment,1,wasting time,2,7.660759755649787,10.040241999999996,0.0,15,0
HW-P-FN,Commitment,Commitment,commitment__commitment,2,almost instantly,2,7.596880119273671,9.418311999999998,0.0,10,0
HW-P-FN,Commitment,Commitment,commitment__commitment,3,kissmetrics just,2,7.596880119273671,9.418311999999998,0.0,10,0
HW-P-FN,Commitment,Commitment,commitment__commitment,4,idea crawler crawls,3,7.596880119273671,9.418311999999998,0.0,10,0
HW-P-FN,Commitment,Commitment,commitment__commitment,5,trial mixpanel,2,7.596880119273671,9.418311999999998,0.0,10,0
HW-P-FN,Commitment,Commitment,commitment__commitment,6,daily started free,3,7.596880119273671,9.418311999999998,0.0,10,0
HW-P-FN,Commitment,Commitment,commitment__commitment,7,like kissmetrics,2,7.596880119273671,9.418311999999998,0.0,10,0
HW-P-FN,Commitment,Commitment,commitment__commitment,8,websites daily started,3,7.596880119273671,9.418311999999998,0.0,10,0
HW-P-FN,Commitment,Commitment,commitment__commitment,9,started free trial,3,7.596880119273671,9.418311999999998,0.0,10,0
HW-P-FN,Commitment,Commitment,commitment__commitment,10,think like would,3,7.596880119273671,9.418311999999998,0.0,10,0
HW-P-FN,Commitment,Commitment,commitment__commitment,11,valuable somebody,2,7.596880119273671,9.418311999999998,0.0,10,0
HW-P-FN,Commitment,Commitment,commitment__commitment,12,crawls millions websites,3,7.596880119273671,9.418311999999998,0.0,10,0
HW-P-FN,Commitment,Commitment,commitment__commitment,13,somebody like,2,7.596880119273671,9.418311999999998,0.0,10,0
HW-P-FN,Commitment,Commitment,commitment__commitment,14,would valuable,2,7.596880119273671,9.418311999999998,0.0,10,0
HW-P-FN,Commitment,Commitment,commitment__commitment,15,time here,2,7.596880119273671,9.418311999999998,0.0,10,0
