row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,spamassassin_prediction,spamassassin_status_header,spamassassin_flag_header,spamassassin_score,spamassassin_required_score,spamassassin_tests,spamassassin_error
47,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,47,spamassassin_000501_000600_chunk_input,Unlock the Full Potential of Your Timeshare Ownership,1,phishing_pot,650,0,"No, score=3.4 required=5.0 tests=MISSING_DATE,MISSING_MID,	NORMAL_HTTP_TO_IP,NO_RECEIVED,NO_RELAYS autolearn=disabled	version=4.0.2",,3.4,5.0,"MISSING_DATE,MISSING_MID,	NORMAL_HTTP_TO_IP,NO_RECEIVED,NO_RELAYS",
48,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,48,spamassassin_000501_000600_chunk_input,Strategies for Enhancing Brand with Technology Products,0,tobiasbuek,1106,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
49,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,49,spamassassin_000501_000600_chunk_input,Atenção: Sua encomenda foi taxada! Protocolo: 95611465.,1,phishing_pot,124,1,"Yes, score=7.4 required=5.0 tests=DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS autolearn=disabled	version=4.0.2",YES,7.4,5.0,"DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS",
50,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,50,spamassassin_000501_000600_chunk_input,AI Firmware Upgrade,1,phishing_pot,8914,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
51,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,51,spamassassin_000501_000600_chunk_input,[URGENT] Verify Your Trust Wallet.,1,phishing_pot,1468,1,"Yes, score=5.3 required=5.0 tests=FUZZY_TRUSTWALLET,	FUZZY_WALLET,MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS	autolearn=disabled version=4.0.2",YES,5.3,5.0,"FUZZY_TRUSTWALLET,	FUZZY_WALLET,MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS	autolearn=disabled",
52,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,52,spamassassin_000501_000600_chunk_input,Syncing Issues,0,tobiasbuek,369,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
53,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,53,spamassassin_000501_000600_chunk_input,eBay Regular Update *** Update your Information ***,1,phishyai-phishing,53,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
54,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,54,spamassassin_000501_000600_chunk_input,Urgent Barclays security message,1,phishyai-phishing,1041,0,"No, score=3.4 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS,TVD_PH_BODY_ACCOUNTS_PRE,TVD_PH_SEC	autolearn=disabled version=4.0.2",,3.4,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS,TVD_PH_BODY_ACCOUNTS_PRE,TVD_PH_SEC	autolearn=disabled",
55,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,55,spamassassin_000501_000600_chunk_input,Reset Your Password for CMU,1,cmu-archived-phish,369,0,"No, score=4.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS,URI_DOTEDU autolearn=disabled version=4.0.2",,4.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS,URI_DOTEDU",
56,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,56,spamassassin_000501_000600_chunk_input,High Latency on API Gateway Since Cloud Migration,0,rtweera,689,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
57,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,57,spamassassin_000501_000600_chunk_input,Overdue: Customer 510613757 - 37 days,0,uberjugaad,220,0,"No, score=3.3 required=5.0 tests=LOTS_OF_MONEY,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"LOTS_OF_MONEY,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS",
58,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,58,spamassassin_000501_000600_chunk_input,Technical Issue with Avast SQL Server,0,tobiasbuek,355,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
59,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,59,spamassassin_000501_000600_chunk_input,Rodrigo-f-p 🎉 Claim Your Cashback Airdrop Today 5000USDT ! 🚀,1,phishing_pot,1477,1,"Yes, score=7.4 required=5.0 tests=DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS autolearn=disabled	version=4.0.2",YES,7.4,5.0,"DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS",
60,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,60,spamassassin_000501_000600_chunk_input,Security Protocols for Medical Data Protection,0,tobiasbuek,689,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
61,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,61,spamassassin_000501_000600_chunk_input,Re: Question about API Development Services,0,rtweera,688,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
62,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,62,spamassassin_000501_000600_chunk_input,[Kraken] Please take a moment to review the latest terms and conditions,1,phishing_pot,433,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
63,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,63,spamassassin_000501_000600_chunk_input,You have won an 170 Piece Stanley Tool Set,1,phishing_pot,8483,1,"Yes, score=6.3 required=5.0 tests=HOSTED_IMG_MULTI_PUB_01,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS autolearn=disabled	version=4.0.2",YES,6.3,5.0,"HOSTED_IMG_MULTI_PUB_01,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS",
64,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,64,spamassassin_000501_000600_chunk_input,Customer issue: ABC Works Co - Cancelling remaining orders,0,uberjugaad,228,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
65,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,65,spamassassin_000501_000600_chunk_input,Confirm Billing And Credit Card Information,1,phishyai-phishing,45,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
66,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,66,spamassassin_000501_000600_chunk_input,Concerns Regarding Recent Marketing Campaign,0,tobiasbuek,577,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
67,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,67,spamassassin_000501_000600_chunk_input,Issue with Encryption in the System,0,tobiasbuek,263,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
68,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,68,spamassassin_000501_000600_chunk_input,Customer Support Ticket,0,tobiasbuek,281,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
69,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,69,spamassassin_000501_000600_chunk_input,".monkey.org/PaymntStub_Schedule for today Friday, September 10, 2021",1,phishpuzzer,1662,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
70,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,70,spamassassin_000501_000600_chunk_input,Outlook Support Inquiry,0,tobiasbuek,248,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
71,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,71,spamassassin_000501_000600_chunk_input,Failure in Data Encryption on MS Surface Pro 8,0,tobiasbuek,610,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
72,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,72,spamassassin_000501_000600_chunk_input,Is She Your Representative?,1,phishpuzzer,1660,1,"Yes, score=8.2 required=5.0 tests=ADVANCE_FEE_3_NEW_MONEY,	HK_SCAM,LOTS_OF_MONEY,MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS	autolearn=disabled version=4.0.2",YES,8.2,5.0,"ADVANCE_FEE_3_NEW_MONEY,	HK_SCAM,LOTS_OF_MONEY,MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS	autolearn=disabled",
73,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,73,spamassassin_000501_000600_chunk_input,Support Required for Data Breach in Medical Systems,0,tobiasbuek,341,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
74,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,74,spamassassin_000501_000600_chunk_input,RE: [Allstaff] IT Service Notice,1,phishpuzzer,634,1,"Yes, score=7.4 required=5.0 tests=DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS autolearn=disabled	version=4.0.2",YES,7.4,5.0,"DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS",
75,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,75,spamassassin_000501_000600_chunk_input,Urgent! Je bestelling is niet helemaal goed gegaan!,1,phishing_pot,4541,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
76,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,76,spamassassin_000501_000600_chunk_input,Your email was randomly selected to be a part of the people,1,phishing_pot,1018,1,"Yes, score=6.5 required=5.0 tests=ADVANCE_FEE_2_NEW_MONEY,	LOTS_OF_MONEY,MISSING_DATE,MISSING_MID,MONEY_FRAUD_5,NO_RECEIVED,	NO_RELAYS autolearn=disabled version=4.0.2",YES,6.5,5.0,"ADVANCE_FEE_2_NEW_MONEY,	LOTS_OF_MONEY,MISSING_DATE,MISSING_MID,MONEY_FRAUD_5,NO_RECEIVED,	NO_RELAYS",
77,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,77,spamassassin_000501_000600_chunk_input,Find_out_how_to_get_your_Reward!,1,phishing_pot,526,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
78,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,78,spamassassin_000501_000600_chunk_input,Pipeline Update - January 06,0,uberjugaad,225,0,"No, score=3.3 required=5.0 tests=LOTS_OF_MONEY,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"LOTS_OF_MONEY,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS",
79,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,79,spamassassin_000501_000600_chunk_input,-Neuartige Behandlung mit guten Ergebnissen,1,phishing_pot,2378,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
80,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,80,spamassassin_000501_000600_chunk_input,Mercury Language Documentation and API Rate Limiting,0,rtweera,612,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
81,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,81,spamassassin_000501_000600_chunk_input,Request for Information on Integrating Smartsheet Scalable SaaS Project Management,0,tobiasbuek,269,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
82,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,82,spamassassin_000501_000600_chunk_input,MANAGEMENT OFFER,1,phishing_pot,345,0,"No, score=3.8 required=5.0 tests=LOTS_OF_MONEY,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS,SUBJ_ALL_CAPS autolearn=disabled	version=4.0.2",,3.8,5.0,"LOTS_OF_MONEY,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS,SUBJ_ALL_CAPS",
83,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,83,spamassassin_000501_000600_chunk_input,Notification of Limited Account Access,1,phishyai-phishing,1447,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
84,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,84,spamassassin_000501_000600_chunk_input,Digital Strategy Performance Concerns,0,tobiasbuek,148,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
85,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,85,spamassassin_000501_000600_chunk_input,(5) QUOTATIONS,1,nazario,238,1,"Yes, score=7.8 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS,SUBJ_ALL_CAPS,URI_PHISH autolearn=disabled	version=4.0.2",YES,7.8,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS,SUBJ_ALL_CAPS,URI_PHISH",
86,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,86,spamassassin_000501_000600_chunk_input,Pipeline Update - January 10,0,uberjugaad,223,0,"No, score=3.3 required=5.0 tests=LOTS_OF_MONEY,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"LOTS_OF_MONEY,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS",
87,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,87,spamassassin_000501_000600_chunk_input,STUDENT REMOTE RESEARCH POSITION,1,cornell-phish-bowl,455,0,"No, score=3.8 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS,SUBJ_ALL_CAPS autolearn=disabled version=4.0.2",,3.8,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS,SUBJ_ALL_CAPS",
88,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,88,spamassassin_000501_000600_chunk_input,Customer issue: First Builders Inc - Product specifications do not match requirements,0,uberjugaad,284,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
89,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,89,spamassassin_000501_000600_chunk_input,Overdue: Customer 567543749 - 76 days,0,uberjugaad,221,0,"No, score=3.3 required=5.0 tests=LOTS_OF_MONEY,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"LOTS_OF_MONEY,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS",
90,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,90,spamassassin_000501_000600_chunk_input,Boosting Digital Brand Expansion,0,tobiasbuek,320,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
91,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,91,spamassassin_000501_000600_chunk_input,Report on Data Breach Incident for Customer Support,0,tobiasbuek,405,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
92,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,92,spamassassin_000501_000600_chunk_input,Unread Mails Pending (jose@monkey.org),1,nazario,143,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
93,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000501_000600/chunk_input.csv,93,spamassassin_000501_000600_chunk_input,Welcome to the World of Ralph Lauren,1,phishpuzzer,2313,1,"Yes, score=7.4 required=5.0 tests=DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS autolearn=disabled	version=4.0.2",YES,7.4,5.0,"DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS",
