row_number,source_id,prompt_index,prompt,label
471,HW-B__row471,2,Compose a message to the IT support team about a problem with the website analytics dashboard not displaying data after a recent update.,0
471,HW-B__row471,3,"Generate a troubleshooting request for an IT department regarding vanished metrics in an analytics dashboard, possibly due to a software glitch.",0
94,HW-P__row94,1,"Write an email providing login details for accessing an online account, including a link for password setup and instructions for secure access.",1
94,HW-P__row94,2,Draft a notification email to a user containing login credentials and a secure link to set a new password for their online account.,1
94,HW-P__row94,3,"Compose an email to inform a user of their account login details, providing a link for setting a password and ensuring security measures are followed.",1
190,HW-B__row190,1,Compose an email for a software development team discussing the integration of a new spam filtering feature. Include a request for any available code and express interest in experimenting with the new implementation.,0
190,HW-B__row190,2,"Draft an internal memo for a team involved in a software project about adding a new spam filtering feature, mentioning the use of Bayesian techniques. Ask if there's existing code that could be shared for further exploration.",0
190,HW-B__row190,3,"Write a message to a project development group about a software bug fix involving spam filtering, requesting access to any current code to test and explore potential improvements.",0
318,HW-B__row318,1,Compose a query email to a technical support team seeking guidance on implementing custom error handling in a RESTful API. Specify the types of errors needing unique codes and messages.,0
318,HW-B__row318,2,"Write an inquiry to a software support team about defining custom error codes in a programming language for an inventory management system's API, focusing on improving front-end communication.",0
318,HW-B__row318,3,Draft a technical email to a support team asking for advice on setting up specific error codes and messages for different scenarios in a RESTful API using a particular programming language.,0
363,HW-P__row363,1,"Draft an email notification informing a recipient that their package has arrived at the post office, providing them with shipping details and a tracking number. Include instructions to verify their address before dispatch.",1
363,HW-P__row363,2,"Create a shipment notification email for a customer whose package is ready at the post office. Include the tracking number, delivery confirmation, and a reminder to check their address.",1
363,HW-P__row363,3,"Write a professional email to a customer about a package that has arrived at the post office, including a link to tracking information and a request to confirm their delivery details to avoid any issues.",1
403,HW-P__row403,1,Create an email alert informing a user that their monthly account statement is available. Provide steps to securely download and review the document.,1
403,HW-P__row403,2,"Draft a notification email for a user about the availability of their monthly account statement, including a secure link for downloading and verification instructions.",1
403,HW-P__row403,3,"Compose a formal email letting a customer know that their account statement is ready for viewing online, with detailed instructions on accessing and reviewing the file securely.",1
155,HW-B__row155,1,"Create an email notifying about a customer's overdue payment, listing the invoice number, amount due, and days overdue, and emphasizing the need for immediate contact due to a potential supplier switch.",0
155,HW-B__row155,2,"Draft a reminder email for a client with a long overdue invoice, detailing the amount owed, time delay, and urging prompt communication to prevent losing the client.",0
155,HW-B__row155,3,"Prepare a communication regarding a significant overdue payment from a customer, specifying the invoice details and stressing the urgency of addressing the situation to maintain business relations.",0
253,HW-P__row253,1,"Draft a notification email in Danish about additional fees required for package delivery due to its size and weight, providing a link for further action.",1
253,HW-P__row253,2,"Write an email informing a user in Danish about extra charges for a package delivery, including details of the package's dimensions and a link to resolve the issue.",1
253,HW-P__row253,3,"Prepare a message in Danish to a user about a fee for package delivery, specifying the package size, weight, and how to address the payment requirement.",1
419,HW-B__row419,1,"Compose an email requesting urgent approval for a purchase order related to equipment rental, specifying the vendor, the amount, and the urgency due to production issues.",0
419,HW-B__row419,2,"Draft a formal message to approve a purchase order for an urgent equipment rental, detailing the vendor's name, total amount, and the reason for urgency.",0
419,HW-B__row419,3,"Prepare a concise request for system approval of a purchase order, highlighting the vendor, the cost involved, and the urgent nature of the request due to production downtime.",0
453,HW-P__row453,1,"Generate an alert email regarding a potential issue with an online account, urging quick response through the platform's messaging system.",1
453,HW-P__row453,2,"Compose a message addressing a concern about an item related to an e-commerce account, highlighting the importance of responding promptly via the platform.",1
453,HW-P__row453,3,"Develop a notification email from an online marketplace about an account issue, specifying that responses should be made through the platform's secure messaging feature.",1
491,HW-P__row491,1,"Design an email to announce a giveaway opportunity for a branded tumbler, including details about the prize, instructions to claim it, and a visually appealing layout.",1
491,HW-P__row491,2,"Create a promotional email for a coffee brand's giveaway event, detailing the prize, entry instructions, and using a clean, modern design with brand colors.",1
491,HW-P__row491,3,"Write an engaging email announcing a chance to win a reusable tumbler, highlighting its features and providing a clear call-to-action for potential winners to claim their prize.",1
131,HW-P__row131,1,"Compose an alert email to an online marketplace user about suspicious login attempts, urging them to verify their identity to secure their account.",1
131,HW-P__row131,2,Draft a notification to an e-commerce account holder informing them of temporary account restrictions due to unusual access attempts and requesting identity verification.,1
131,HW-P__row131,3,"Write a security alert to a platform user about potential unauthorized access from a foreign IP, advising them to confirm their account details to avoid suspension.",1
139,HW-B__row139,1,Draft an urgent message to a technical support team detailing a deployment failure with specific role permission errors and requesting troubleshooting assistance.,0
139,HW-B__row139,2,Write an email to a service provider's support staff explaining a deployment issue due to role permission errors and seeking their guidance on resolving it.,0
139,HW-B__row139,3,"Create a request for support regarding a continuous deployment failure caused by permission errors in a specific role, and ask for advice on how to fix it.",0
172,HW-B__row172,1,"Craft a formal response to a customer experiencing issues with API role assignments, acknowledging the problem and informing them of ongoing efforts to resolve it.",0
172,HW-B__row172,2,"Generate a support team email addressing a client's concerns about API role issues, confirming a known issue, and assuring them that a fix is in progress.",0
172,HW-B__row172,3,"Create a reply to a customer's complaint about API role assignment, apologizing for the inconvenience and providing updates on the troubleshooting process.",0
271,HW-B__row271,1,Write a professional email to a software support team suggesting an improvement in integrating API development with IAM services and requesting their feedback on the proposal.,0
271,HW-B__row271,2,Draft a message to a technology support team proposing an enhancement in automating API key generation within an IAM role to improve workflow efficiency.,0
271,HW-B__row271,3,Compose a business email to a service provider's support team recommending a streamlined integration of API and IAM services and inquire if it's feasible.,0
493,HW-B__row493,1,"Compose an inquiry to a technology company requesting comprehensive information on the integration capabilities, features, and pricing of their project management SaaS platform.",0
493,HW-B__row493,2,"Generate a formal request for detailed documents and specifications about APIs, SDKs, and support services available for a project management software platform.",0
493,HW-B__row493,3,"Write a professional request for a summary of integration options, user support, and training materials for a SaaS project management platform, including pricing details.",0
90,HW-P__row90,1,"Draft a formal notice to a customer regarding a mutual agreement for an unpaid item transaction, requesting a response by a specified date.",1
90,HW-P__row90,2,Compose a notification from an online marketplace informing a buyer about an agreement to cancel a transaction and the next steps required.,1
90,HW-P__row90,3,"Write a customer service email about a transaction refund agreement, including instructions for confirming the resolution and leaving feedback.",1
138,HW-P__row138,1,"Write an advertisement email showcasing a special offer on new cars, including potential savings and a call to action for comparing deals.",1
138,HW-P__row138,2,Compose a promotional email highlighting a significant discount on vehicles and inviting recipients to explore available offers.,1
138,HW-P__row138,3,Create a marketing message encouraging recipients to take advantage of savings on new cars with a prompt to review current deals.,1
310,HW-P__row310,1,Create an email informing a user that a new email address has been added to their online payment account and outlining account verification steps.,1
310,HW-P__row310,2,"Compose a notification email for users about changes to their account details, including instructions for confirming new information.",1
310,HW-P__row310,3,"Draft an alert for users regarding the addition of a new contact email to their account, with guidance on how to verify or dispute this change.",1
329,HW-P__row329,1,"Compose an urgent email reminder for a customer about their expired software protection subscription, emphasizing the need for immediate renewal.",1
329,HW-P__row329,2,"Write a notification to a client about the expiration of their cybersecurity service, highlighting the risks of unprotected devices.",1
329,HW-P__row329,3,"Create an alert for a user regarding their lapsed digital security coverage, encouraging prompt action to maintain device protection.",1
344,HW-P__row344,1,Draft a message notifying corporate customers of an important announcement related to their bank services.,1
344,HW-P__row344,2,Compose an email alert for corporate clients about a significant update from their banking institution.,1
344,HW-P__row344,3,Write a formal notification to inform corporate customers about a key announcement from their bank.,1
352,HW-B__row352,1,"Prepare a pipeline update email that summarizes the current status of sales opportunities, including key activities planned for the day.",0
352,HW-B__row352,2,"Compose a business update email that provides a snapshot of active sales opportunities, their estimated value, and upcoming actions.",0
352,HW-B__row352,3,"Create a concise email report detailing the current sales pipeline, including progress on opportunities and planned customer engagements.",0
377,HW-P__row377,1,Create a promotional email inviting customers to participate in a survey in exchange for a chance to receive a special reward from a retail brand.,1
377,HW-P__row377,2,"Draft a marketing email that encourages customers to complete a survey for an opportunity to win a mystery box, including a call-to-action button.",1
377,HW-P__row377,3,"Write an engaging email to customers promoting a limited-time survey participation offer, detailing the reward for completing the survey.",1
394,HW-B__row394,1,"Draft an internal email notifying team members of a customer complaint regarding billing, requesting a review and potential escalation.",0
394,HW-B__row394,2,Write a brief email to inform colleagues about an issue with a customer’s billing entity and seek advice on further steps.,0
394,HW-B__row394,3,"Generate an email to alert relevant personnel about a billing clarification issue with a client, emphasizing the severity and need for action.",0
477,HW-P__row477,1,"Compose a notification email for a user alerting them to a new login attempt on their account, specifying the time, device, and location of the access.",1
477,HW-P__row477,2,"Draft an email to notify a user about a recent login from a new device, including instructions on what to do if the activity was not recognized.",1
477,HW-P__row477,3,"Create a user notification email regarding an unfamiliar login, offering a link to secure their account if the login was unauthorized.",1
483,HW-B__row483,1,"Write a formal email to a support team outlining a technical issue encountered with a software integration, including relevant system details.",0
483,HW-B__row483,2,Compose an email to a technical support team describing a recurring runtime error and requesting guidance on resolving the issue.,0
483,HW-B__row483,3,Generate a detailed email to tech support highlighting a specific error message and providing necessary system information to aid in troubleshooting.,0
28,HW-P__row28,1,"Draft a service message from a financial institution, instructing the recipient to take necessary actions related to their account, and include an identifier for the message.",1
28,HW-P__row28,2,"Write an email notification from a bank to a customer, outlining the steps to secure their account and providing a reference number for further assistance.",1
28,HW-P__row28,3,"Create a customer service email from a bank, detailing a required response and including a unique message identification number for tracking purposes.",1
180,HW-P__row180,1,"Compose an email requesting the recipient to verify their email address for an online platform, including instructions on how to complete the verification and additional support options.",1
180,HW-P__row180,2,"Draft a notification email for a user from an online marketplace, asking them to confirm their email address, with details on how to protect their account from fraudulent messages.",1
180,HW-P__row180,3,"Create a confirmation email for a member of an e-commerce website, explaining the steps to confirm their email and how to change notification preferences if needed.",1
351,HW-P__row351,1,"Write a formal warning email in Portuguese to a recipient about the impending suspension of their driver's license, urging immediate action to regularize their status.",1
351,HW-P__row351,2,"Compose an urgent notification in Portuguese reminding the recipient of the last chance to prevent their license suspension, with a clear call to action.",1
351,HW-P__row351,3,"Create a final notice email in Portuguese advising a recipient to address an issue with their driving license to avoid suspension, including a reference ID.",1
476,HW-P__row476,1,"Generate an email alerting an account holder about restrictions placed on their account, emphasizing the importance of reviewing these changes promptly.",1
476,HW-P__row476,2,"Draft a notification to a user regarding the limited status of their account, providing a clear explanation and guidance on next steps.",1
476,HW-P__row476,3,"Write an important message to a customer about account limitations, detailing the reasons for these restrictions and offering support resources.",1
501,HW-P__row501,1,"Generate an urgent email alert in Portuguese to a person regarding financial restrictions due to outstanding debt, including a protocol number for reference.",1
501,HW-P__row501,2,"Write a notification in Portuguese informing the recipient about impending bank restrictions caused by active debt, and provide guidance on what actions to take.",1
501,HW-P__row501,3,"Create a warning message in Portuguese addressing a recipient about compromised documents and the resulting banking restrictions, with an included protocol identifier.",1
52,HW-P__row52,1,Generate a formal email requesting secure confirmation of account details from a bank's corporate customer service department.,1
52,HW-P__row52,2,Compose a message from a bank's customer service team asking a client to verify secure account information.,1
52,HW-P__row52,3,"Create a communication from a financial institution to a customer, requesting secure confirmation of sensitive account details.",1
119,HW-B__row119,1,Write a response from a tech support team addressing a client's concerns about cloud resource scaling issues and suggest possible solutions.,0
119,HW-B__row119,2,"Craft a professional email from a support team to a customer facing challenges with cloud resources, offering guidance on configuration changes and optimizations.",0
119,HW-B__row119,3,"Compose a message from a technical support team to a client, outlining steps to resolve cloud scaling difficulties and inviting further feedback.",0
199,HW-B__row199,1,"Draft an email from a client urgently requesting updates on a critical issue affecting business operations, specifically focusing on response times.",0
199,HW-B__row199,2,"Create a message from a concerned customer to a service provider, seeking immediate updates on a problem impacting their business performance.",0
199,HW-B__row199,3,Write an email from a business client expressing urgency and requesting a timeline for resolving an ongoing issue with a service.,0
213,HW-P__row213,1,"Craft an engaging email promoting a dating service, highlighting opportunities to meet local singles with a call to action.",1
213,HW-P__row213,2,"Write a marketing email for a dating platform, focusing on connecting users with singles nearby and including unsubscribe information.",1
213,HW-P__row213,3,Create a promotional message for a singles meetup service emphasizing easy connectivity with local individuals and providing unsubscribe options.,1
383,HW-P__row383,1,Compose a formal message from an online marketplace's billing department informing a customer about their account balance.,1
383,HW-P__row383,2,Generate a notification email from a billing department of a major e-commerce platform regarding a customer's recent transactions.,1
383,HW-P__row383,3,Write a customer service email from an online retailer's billing team addressing a client's account and payment concerns.,1
149,HW-P__row149,1,"Write a notification to a customer about a delivery issue, providing instructions on how to resolve it and ensure successful delivery.",1
149,HW-P__row149,2,Create a customer service email explaining a package delivery problem and outlining steps the recipient should take to address it.,1
149,HW-P__row149,3,"Draft a message addressing a delivery error, including a link for customers to update their information and pay any necessary fees.",1
175,HW-P__row175,1,"Compose an urgent message to customers about missing out on important rewards, encouraging them to take immediate action.",1
175,HW-P__row175,2,"Craft an email highlighting the benefits of a loyalty program, urging recipients to participate promptly to not miss out on exclusive offers.",1
175,HW-P__row175,3,"Develop a promotional announcement for a healthcare loyalty program, detailing the rewards available and how to claim them.",1
385,HW-B__row385,1,"Write a brief update about a newly released version of a popular blogging platform, highlighting any major changes or features included in this update.",0
385,HW-B__row385,2,"Create a note about a software update that includes user feedback improvements and a new search feature, mentioning any necessary configuration changes for current users.",0
385,HW-B__row385,3,"Draft a message announcing a software release, emphasizing its new functionalities and any specific steps existing users should take to integrate the update.",0
421,HW-P__row421,1,"Create a cheerful announcement offering a new craft freebie, complete with a link to download and information about additional discounts for purchases.",1
421,HW-P__row421,2,"Draft an email promoting new creative templates with a special offer for newsletter subscribers, including details about discounts and where to find more resources.",1
421,HW-P__row421,3,Compose a promotional message offering a free downloadable gift tag along with exclusive discounts for early shoppers in a crafting community.,1
463,HW-B__row463,1,"Write a reminder email to an employee about an upcoming mandatory online training session, providing details on how to register and complete the course.",0
463,HW-B__row463,2,"Create a brief notification for a staff member about their assigned safety training, including the duration and registration link.",0
463,HW-B__row463,3,"Draft a succinct message informing a colleague about the need to complete a scheduled safety procedure course, with a link to the training platform.",0
81,HW-P__row81,1,"Create an email from a bank informing a customer about a mandatory security update, specifying the date and time of the update, and any actions required by the customer.",1
81,HW-P__row81,2,"Draft a communication from a financial institution alerting clients to an upcoming security update, including relevant timing and impact details.",1
81,HW-P__row81,3,"Write an announcement email about a scheduled security update for bank customers, outlining what the update will entail and its importance.",1
150,HW-P__row150,1,"Write an email to a customer alerting them about potential fraudulent activity on their online account, emphasizing the need for them to verify their information to prevent account suspension.",1
150,HW-P__row150,2,Draft a notification email from a payment service provider warning about unusual account access and requesting user verification to ensure account security.,1
150,HW-P__row150,3,"Compose a security alert email addressing a possible unauthorized access incident, detailing steps for the recipient to secure their account and the consequences of non-compliance.",1
277,HW-B__row277,1,Compose a follow-up email expressing gratitude for a quick and helpful response to a previous inquiry about user roles in a service.,0
277,HW-B__row277,2,Draft a thank-you email acknowledging the helpfulness and promptness of a response received regarding a question about user management in an online platform.,0
277,HW-B__row277,3,Write an appreciative response to a support message that provided clear and timely assistance on a query related to user roles management.,0
304,HW-P__row304,1,"Draft an email notifying a bank customer about important information related to their account, emphasizing any necessary actions they need to take.",1
304,HW-P__row304,2,"Compose a message from a financial institution to a client providing significant updates concerning their account, and outline any required follow-up steps.",1
304,HW-P__row304,3,"Write a customer communication from a bank sharing crucial updates about an account, explaining the implications and any actions needed from the account holder.",1
477,HW-B__row477,1,"Write an email to a cloud service support team describing issues with latency and cloud resource usage, and requesting assistance to investigate the problem.",0
477,HW-B__row477,2,"Draft a message to a technical support team detailing intermittent performance issues in a cloud-managed API, asking for an analysis of the current service status.",0
477,HW-B__row477,3,"Compose an inquiry email to technical support regarding unexpected spikes in API latency, correlating with higher cloud costs, and seek a review of the account.",0
27,HW-B__row27,1,"Compose an email to the tech support team detailing a problem with a data analytics dashboard that fails to load, despite verifying internet and device functionality.",0
27,HW-B__row27,2,"Draft a message to a customer service representative describing an issue with software possibly due to server errors, requesting expedited assistance.",0
27,HW-B__row27,3,"Write a support request for a malfunctioning analytics tool, asking for a prompt investigation and potential troubleshooting steps.",0
127,HW-B__row127,1,Compose an email requesting detailed information on the pricing structure for integrating Kubernetes into existing systems.,0
127,HW-B__row127,2,Draft a message seeking clarification on the various pricing options available for Kubernetes integration services.,0
127,HW-B__row127,3,Write an inquiry to a service provider asking about the costs associated with implementing Kubernetes in a business environment.,0
233,HW-P__row233,1,"Write a notification email informing a user about their approved exclusive access to American Express Centurion, including an option for HTML display issues.",1
233,HW-P__row233,2,"Create a communication announcing the approval of a special access ID for American Express Centurion, with instructions for troubleshooting HTML loading problems.",1
233,HW-P__row233,3,"Draft an exclusive access approval notice for an American Express service, with a section for optional messaging if HTML does not display correctly.",1
276,HW-B__row276,1,Create a request for information about data analytics tools that enhance investment optimization and are compatible with Monday.com.,0
276,HW-B__row276,2,Prepare an inquiry focusing on the integration of data analytics solutions with Monday.com to improve financial decision-making.,0
276,HW-B__row276,3,Draft a message seeking guidance on effective data analytics tools that can be used with Monday.com for better investment strategies.,0
497,HW-B__row497,1,Write an email discussing the significance of legal precedents in protecting the rights of Internet Service Providers (ISPs) related to mail blocking and service termination.,0
497,HW-B__row497,2,Compose a message elaborating on the differences between court cases related to copyright infringements and those about ISP's rights to block mail.,0
497,HW-B__row497,3,Draft a discussion post on the legal protections for ISPs in managing email spam and the role of past court cases in shaping these practices.,0
11,HW-B__row11,1,"Write an article discussing common pitfalls in wedding invitation etiquette, using metaphors to highlight the delicacy of social interactions.",0
11,HW-B__row11,2,"Compose a blog post exploring the challenges and humorous aspects of wedding planning, particularly focusing on the etiquette surrounding invitations.",0
11,HW-B__row11,3,"Create a commentary piece on the nuances of wedding traditions, with a focus on the potential for misunderstandings in invitation wording and presentation.",0
63,HW-B__row63,1,Draft a professional email from a support team responding to a customer's inquiry about difficulties in finding specific documentation for a software language.,0
63,HW-B__row63,2,Compose a customer service email acknowledging receipt of a customer's query regarding integration issues and requesting further details to assist in resolving the issue.,0
63,HW-B__row63,3,Create a support message that explains ongoing improvements in documentation and offers to gather more information to help address a customer's technical concerns.,0
302,HW-B__row302,1,"Write a detailed email addressing problems encountered during the compilation of software on a specific operating system, including error messages and suggestions for resolving these issues.",0
302,HW-B__row302,2,"Compose a message seeking advice from a technical mailing list about a syntax error encountered in a software installation script, providing details and context for the error.",0
302,HW-B__row302,3,"Create a technical discussion post summarizing the experience of fixing a compilation issue on an older operating system, and requesting help for a new error encountered during the process.",0
342,HW-B__row342,1,"Draft an approval request email for a significant business deal, including customer details, deal size, and the rationale for a requested discount.",0
342,HW-B__row342,2,"Compose a formal memo seeking authorization for a pricing discount for a long-term client, providing pertinent financial details and justification.",0
342,HW-B__row342,3,"Create a business communication requesting executive approval for a volume discount, outlining the customer's importance and expected contract benefits.",0
496,HW-P__row496,1,"Write an email notifying staff about the availability of the payroll document for the upcoming month, including access instructions and verification of sender.",1
496,HW-P__row496,2,"Compose a formal announcement email from the HR department regarding the distribution of payroll documents, emphasizing the security and authenticity of the communication.",1
496,HW-P__row496,3,"Create an internal company email explaining how to access a newly shared payroll document, including a reminder about the importance of ensuring email authenticity.",1
31,HW-P__row31,1,"Draft a customer survey invitation from a bank, offering a monetary reward for completing the survey. Explain the purpose of the survey and assure them of the confidentiality and security of their responses.",1
31,HW-P__row31,2,Write an email inviting a bank customer to participate in a short survey with a monetary incentive. Highlight the survey's role in service improvement and reassure them about the anonymity of their input.,1
31,HW-P__row31,3,"Create a survey request email for bank customers, promising a cash reward for participation. Outline the survey's goals and emphasize the safety and privacy of their responses.",1
121,HW-P__row121,1,Compose an email notification informing a recipient that their software security license has expired and highlighting the risks associated with not renewing it. Include a special offer for renewing the license and provide compelling reasons to act immediately.,1
121,HW-P__row121,2,"Draft a message to a user, alerting them of an expired security license and offering a limited-time discount for renewal. Explain the benefits of renewing the license and the potential dangers of having an unprotected device.",1
121,HW-P__row121,3,Create a notice to inform a customer about the expiration of their security software license. Highlight the urgency of renewing for continued protection and provide details about a special promotional discount available for renewal.,1
146,HW-P__row146,1,"Compose an alert for a user regarding suspicious activity on their account, advising them to review their recent transactions for unauthorized actions. Explain the steps they should take if they notice any anomalies.",1
146,HW-P__row146,2,Draft a security notification to inform a user about a potential compromise of their account and the temporary restrictions placed on it. Provide guidance on reviewing their account history and contacting support if necessary.,1
146,HW-P__row146,3,Create an email alerting a customer to potential unauthorized activity linked to their account. Advise them on how to verify their account details and what actions to take if they find any suspicious activity.,1
412,HW-B__row412,1,"Prepare a support request email regarding discrepancies in API response time data, including specific details about the issue and requesting assistance from the support team.",0
412,HW-B__row412,2,Write a communication to tech support explaining inconsistencies in reported API performance metrics. Provide context and specifics to help the support team investigate the issue.,0
412,HW-B__row412,3,"Compose an inquiry email to a technical support team about unusual response time figures in an API monitoring dashboard, detailing the problem and asking for a review.",0
479,HW-P__row479,1,Write an email to notify a user about a new document update available for review on their online portal. Encourage them to verify the document’s accuracy and provide a link for direct access.,1
479,HW-P__row479,2,Generate a communication to inform a recipient that a new record has been updated and is ready for viewing through their online portal. Advise them to check the details carefully and include instructions on how to access it.,1
479,HW-P__row479,3,"Prepare an update notification email for a customer, indicating that a new document is available for them to view online. Include a call to action for them to review the information and ensure its accuracy.",1
63,HW-P__row63,1,Compose a notification email from an online marketplace warning a user about potential account suspension due to incomplete information and advising on the steps to prevent it.,1
63,HW-P__row63,2,"Generate a cautionary email from an e-commerce platform, informing a customer of suspicious account activity and urging immediate action to update their account details.",1
63,HW-P__row63,3,"Write an alert message to an online marketplace user about the risk of account suspension due to unresolved issues, detailing instructions on how to address the problem.",1
74,HW-B__row74,1,"Draft an email suggesting a payment plan to a customer experiencing cash flow difficulties, aiming to provide them with flexible repayment options.",0
74,HW-B__row74,2,"Compose a message proposing a financial arrangement for a client who is unable to pay their outstanding balance in full, offering alternative solutions to manage their payments.",0
74,HW-B__row74,3,"Write a professional email recommending a deferred payment structure for a customer facing financial constraints, ensuring the proposal is clear and supportive.",0
107,HW-B__row107,1,Write a brief email response thanking someone for providing help on a technical documentation question and confirming that the issue is resolved.,0
107,HW-B__row107,2,Create a short follow-up email expressing gratitude for a quick response to an inquiry and mentioning that everything is now clear.,0
107,HW-B__row107,3,Draft a simple email reply acknowledging assistance received for a language documentation query and stating that no further help is needed.,0
123,HW-P__row123,1,"Draft an official notification email from a bank, informing a customer about a recent account update requirement. Ensure the message includes the necessary actions the customer should take to secure their account.",1
123,HW-P__row123,2,"Compose an email from a bank to a user, notifying them of important changes to their online banking services and providing guidance on how to proceed with the new updates.",1
123,HW-P__row123,3,"Write a formal communication from a bank to its clients, alerting them to an important issue that requires immediate attention and providing detailed instructions on resolving the matter.",1
373,HW-B__row373,1,"Narrate a news story about a well-known local landmark being altered by activists as part of a protest, including community reactions and official statements.",0
373,HW-B__row373,2,"Write an article covering an unusual incident involving the modification of a historic site by a protest group, highlighting the implications and public response.",0
373,HW-B__row373,3,"Create a report on the recent vandalism of a cultural monument by activists, discussing the motivations behind the act and the effects on the local community.",0
7,HW-P__row7,1,"Compose a notice to a user informing them about unauthorized login attempts on their account, outlining the steps they need to take to secure it, and the consequences of not acting promptly.",1
7,HW-P__row7,2,"Draft an email to customers explaining a security protocol that has been triggered due to multiple incorrect login attempts, and highlight the verification process required to maintain account access.",1
7,HW-P__row7,3,"Write a message to a community member about suspicious activity detected on their account, urging them to complete identity verification to prevent account suspension.",1
141,HW-B__row141,1,"Generate an urgent communication to a customer highlighting an overdue invoice, emphasizing the importance of immediate payment to maintain good standing.",0
141,HW-B__row141,2,"Write a brief note to a finance department colleague about a customer threatening to switch suppliers due to outstanding payments, stressing the need for prompt follow-up.",0
141,HW-B__row141,3,"Create a concise account management memo detailing a significantly overdue payment and the customer's potential supplier shift, urging immediate action to address the issue.",0
231,HW-B__row231,1,"Write a technical explanation regarding the enabling of bytecode hinting in software releases, ensuring clarity on how this affects font display quality.",0
231,HW-B__row231,2,"Craft a response clarifying a misconception about font rendering issues, providing details on configuration changes needed for proper display.",0
231,HW-B__row231,3,"Prepare an informative note about the configuration of font rendering in software, addressing potential misunderstandings and guiding users to correct settings.",0
428,HW-B__row428,1,"Create a customer service inquiry expressing concern over delays in receiving essential reports, requesting an investigation into the issue and a timely resolution.",0
428,HW-B__row428,2,"Write a formal complaint about the impact of report delivery delays on decision-making processes, asking for immediate assistance to resolve the problem.",0
428,HW-B__row428,3,"Formulate a message to a support team describing persistent issues with report access following a recent update, seeking urgent troubleshooting and correction.",0
441,HW-P__row441,1,"Produce an official notification to a beneficiary regarding the discovery of unclaimed funds, detailing the steps required to arrange for document signing and fund release.",1
441,HW-P__row441,2,"Draft a formal letter informing an individual about their eligibility to claim a substantial amount of money, mentioning the options available for completing the necessary documentation.",1
441,HW-P__row441,3,"Compose a message to a recipient about the verification and release of a large financial sum, outlining the procedure for document signing and the potential use of a proxy if necessary.",1
19,HW-P__row19,1,"Craft a response to an online marketplace inquiry, addressing concerns and offering to resolve any misunderstandings.",1
19,HW-P__row19,2,"Write a reply to a message from an online buyer, focusing on clarifying previous communication and maintaining a professional tone.",1
19,HW-P__row19,3,"Create a customer service email addressing a complaint from an online transaction, with an emphasis on resolving the issue and preventing escalation.",1
73,HW-B__row73,1,Create an email response requesting additional information to assist in troubleshooting a software error encountered by a customer.,0
73,HW-B__row73,2,Draft a support response email asking for specific technical details to help resolve a reported software issue.,0
73,HW-B__row73,3,Compose a follow-up email to a user requesting detailed error information to aid in diagnosing a programming problem.,0
128,HW-B__row128,1,"Draft a communication to a colleague about a customer's overdue invoice, emphasizing the urgency and the risk of losing the customer.",0
128,HW-B__row128,2,Compose an internal message to the accounts team highlighting a customer's late payment situation and the potential consequences of non-payment.,0
128,HW-B__row128,3,"Write a memo regarding an outstanding invoice, specifying the amount overdue, the last contact date, and urging immediate action to prevent losing the client.",0
195,HW-P__row195,1,"Draft an email notification for a recipient about receiving a shared document from a colleague, ensuring to include a disclaimer about confidentiality and email risks.",1
195,HW-P__row195,2,"Compose a formal message to inform a user they have received a document, with clear instructions on how to access it and a detailed disclaimer regarding email security.",1
195,HW-P__row195,3,"Write an email to notify someone of a shared file, incorporating a disclaimer about the confidentiality of the information and the potential risks of email communication.",1
254,HW-B__row254,1,"Write an email to a technical support team about an issue encountered during the deployment of a software application, seeking assistance to resolve the problem.",0
254,HW-B__row254,2,"Compose a request for help to a cloud service provider's support team, detailing a deployment error and asking for guidance.",0
254,HW-B__row254,3,Create a support ticket email detailing an application deployment issue on a cloud platform and asking for troubleshooting advice.,0
12,HW-B__row12,1,"Draft an email discussing the feasibility of using ultracapacitors in electric cars, detailing their energy capacity and potential speed outcomes in various conditions.",0
12,HW-B__row12,2,"Compose a technical analysis email exploring the use of high energy density capacitors for electric vehicles, discussing power density, motor weight, and practical limitations.",0
12,HW-B__row12,3,"Create a speculative discussion on the potential of capacitor-driven electric vehicles to achieve high speeds, highlighting current technological constraints and possible future developments.",0
75,HW-B__row75,1,"Compose a follow-up email providing error logs and code snippets to address a user authentication issue on a new platform, and invite further communication if needed.",0
75,HW-B__row75,2,"Draft an email to accompany the attached error logs, IAM configuration, and code snippets, asking if any additional information is required to resolve an authentication problem.",0
75,HW-B__row75,3,"Write a message supplying technical details such as logs and configurations related to a user authentication issue via API, and offer assistance for further inquiries.",0
140,HW-P__row140,1,Write a notification email in Portuguese informing a customer about their package being held by customs and the requirement to pay an import fee to avoid return without reimbursement.,1
140,HW-P__row140,2,"Create an alert message to a client regarding the status of their parcel, specifying the need for immediate action to pay a customs fee to prevent the package from being sent back.",1
140,HW-P__row140,3,"Draft a formal communication to a customer in Portuguese detailing the steps needed to release a detained shipment due to unpaid import charges, emphasizing urgency.",1
244,HW-B__row244,1,"Draft an email requesting approval for a purchase order of €66,957 for urgent spare parts needed by a vendor, and ensure to include all relevant details for quick processing.",0
244,HW-B__row244,2,"Compose a formal message to the finance department asking for immediate authorization of a high-priority purchase order from TechSupply Ltd, including specifics of the request.",0
