row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,spamassassin_prediction,spamassassin_status_header,spamassassin_flag_header,spamassassin_score,spamassassin_required_score,spamassassin_tests,spamassassin_error
49,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,49,spamassassin_000101_000200_chunk_input,Support for Integrating Microsoft Office 365,0,tobiasbuek,252,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
50,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,50,spamassassin_000101_000200_chunk_input,Concerning Performance,0,tobiasbuek,556,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
51,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,51,spamassassin_000101_000200_chunk_input,Account Verification and Validation,1,phishpuzzer,1610,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
52,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,52,spamassassin_000101_000200_chunk_input,Price update coming soon,1,nazario,3601,1,"Yes, score=7.4 required=5.0 tests=DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS autolearn=disabled	version=4.0.2",YES,7.4,5.0,"DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS",
53,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,53,spamassassin_000101_000200_chunk_input,Prazo final para retirada do seu pedido na Alfândega.,1,phishing_pot,6746,1,"Yes, score=10.4 required=5.0 tests=DOS_BODY_HIGH_NO_MID,	MANY_SPAN_IN_TEXT,MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS,	PDS_OTHER_BAD_TLD autolearn=disabled version=4.0.2",YES,10.4,5.0,"DOS_BODY_HIGH_NO_MID,	MANY_SPAN_IN_TEXT,MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS,	PDS_OTHER_BAD_TLD",
54,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,54,spamassassin_000101_000200_chunk_input,Inquiry about Vagrant Integration with SaaS Platform,0,tobiasbuek,542,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
55,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,55,spamassassin_000101_000200_chunk_input,�������� - �������Τ�����,1,phishpuzzer,344,1,"Yes, score=7.4 required=5.0 tests=DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS,UPPERCASE_50_75	autolearn=disabled version=4.0.2",YES,7.4,5.0,"DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS,UPPERCASE_50_75	autolearn=disabled",
56,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,56,spamassassin_000101_000200_chunk_input,eBay payment of $280.30 US,1,phishyai-phishing,866,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
57,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,57,spamassassin_000101_000200_chunk_input,Identified Billing Irregularities in SaaS Products,0,tobiasbuek,494,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
58,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,58,spamassassin_000101_000200_chunk_input,[zzzzteana] Latest Iraq-related news,0,phishpuzzer,801,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
59,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,59,spamassassin_000101_000200_chunk_input,Customer issue: Seattle Tools Inc - Invoice routing issues,0,uberjugaad,224,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
60,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,60,spamassassin_000101_000200_chunk_input,RE: Your contact have just sent you some file's via WeTransfer file share,1,nazario,865,1,"Yes, score=10.9 required=5.0 tests=DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS,UNICODE_OBFU_ZW,	UNICODE_OBFU_ZW_MANY autolearn=disabled version=4.0.2",YES,10.9,5.0,"DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS,UNICODE_OBFU_ZW,	UNICODE_OBFU_ZW_MANY",
61,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,61,spamassassin_000101_000200_chunk_input,WOW! These women are your perfect matches!,1,phishing_pot,3768,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
62,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,62,spamassassin_000101_000200_chunk_input,Support for Analytics Measurement,0,tobiasbuek,577,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
63,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,63,spamassassin_000101_000200_chunk_input,Restore Your Account Access - d1ck@example.com,1,phishyai-phishing,48,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
64,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,64,spamassassin_000101_000200_chunk_input,"Bank Alert: Review your recent account activity on Monday, January 6, 2025 7:9 a.m.",1,nazario,1099,0,"No, score=4.8 required=5.0 tests=DEAR_EMAIL,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS,TVD_PH_BODY_ACCOUNTS_PRE	autolearn=disabled version=4.0.2",,4.8,5.0,"DEAR_EMAIL,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS,TVD_PH_BODY_ACCOUNTS_PRE	autolearn=disabled",
65,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,65,spamassassin_000101_000200_chunk_input,Support Needed for Frequent Crashes in SaaS Project Management,0,tobiasbuek,515,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
66,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,66,spamassassin_000101_000200_chunk_input,Incident of Medical Data Breach,0,tobiasbuek,587,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
67,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,67,spamassassin_000101_000200_chunk_input,Pipeline Update - January 15,0,uberjugaad,220,0,"No, score=3.3 required=5.0 tests=LOTS_OF_MONEY,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"LOTS_OF_MONEY,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS",
68,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,68,spamassassin_000101_000200_chunk_input,Welcome to ESPN.,1,phishpuzzer,960,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
69,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,69,spamassassin_000101_000200_chunk_input,Concerns Regarding the Data Analytics Dashboard,0,tobiasbuek,550,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
70,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,70,spamassassin_000101_000200_chunk_input,Important Security Alert!,1,phishpuzzer,3989,1,"Yes, score=7.4 required=5.0 tests=DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS,	T_FILL_THIS_FORM_FRAUD_PHISH,T_FILL_THIS_FORM_SHORT autolearn=disabled	version=4.0.2",YES,7.4,5.0,"DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS,	T_FILL_THIS_FORM_FRAUD_PHISH,T_FILL_THIS_FORM_SHORT",
71,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,71,spamassassin_000101_000200_chunk_input,Your Antivirus Subscription Has Expired This Is A Critical Issue That Requires Urgent Action Now!,1,phishing_pot,8077,0,"No, score=4.3 required=5.0 tests=HTML_OFF_PAGE,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,4.3,5.0,"HTML_OFF_PAGE,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS",
72,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,72,spamassassin_000101_000200_chunk_input,Enhancing Data Security in Hospital Settings with Microsoft Dynamics 365,0,tobiasbuek,575,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
73,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,73,spamassassin_000101_000200_chunk_input,Sportswear for everywhere,1,phishpuzzer,920,1,"Yes, score=7.4 required=5.0 tests=DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS,T_FILL_THIS_FORM_SHORT	autolearn=disabled version=4.0.2",YES,7.4,5.0,"DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS,T_FILL_THIS_FORM_SHORT	autolearn=disabled",
74,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,74,spamassassin_000101_000200_chunk_input,You sent a $139.99 USD payment,1,nazario,1421,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
75,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,75,spamassassin_000101_000200_chunk_input,[Important] Unlock your wallet to avoid suspension.,1,phishing_pot,500,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
76,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,76,spamassassin_000101_000200_chunk_input,..Monkey HR/ Executive: Shared March Meeting Report,1,nazario,742,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
77,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,77,spamassassin_000101_000200_chunk_input,Student Position for Research assistant,1,cmu-archived-phish,397,0,"No, score=4.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS,URI_DOTEDU autolearn=disabled version=4.0.2",,4.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS,URI_DOTEDU",
78,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,78,spamassassin_000101_000200_chunk_input,Concerns with Investment Optimization Tool,0,tobiasbuek,639,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
79,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,79,spamassassin_000101_000200_chunk_input,Resgate de Pontos Pendente-p63j86ErKxe8qp3,1,phishing_pot,381,0,"No, score=4.8 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS,UPPERCASE_75_100 autolearn=disabled version=4.0.2",,4.8,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS,UPPERCASE_75_100",
80,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,80,spamassassin_000101_000200_chunk_input,We're having some trouble with your current billing information,1,phishpuzzer,569,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
81,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,81,spamassassin_000101_000200_chunk_input,A sua Conta Digital Vivo Fixo chegou,1,phishing_pot,10091,1,"Yes, score=7.5 required=5.0 tests=DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NORMAL_HTTP_TO_IP,NO_RECEIVED,NO_RELAYS	autolearn=disabled version=4.0.2",YES,7.5,5.0,"DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NORMAL_HTTP_TO_IP,NO_RECEIVED,NO_RELAYS	autolearn=disabled",
82,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,82,spamassassin_000101_000200_chunk_input,Problem adding new team to project in IAM,0,rtweera,282,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
83,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,83,spamassassin_000101_000200_chunk_input,Pipeline Update - January 17,0,uberjugaad,221,0,"No, score=3.3 required=5.0 tests=LOTS_OF_MONEY,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"LOTS_OF_MONEY,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS",
84,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,84,spamassassin_000101_000200_chunk_input,Payment Received [PP190208843783] Geek^^Squad®+1-813-776-1410,1,nazario,2542,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
85,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,85,spamassassin_000101_000200_chunk_input,Report on Unforeseen System Crash,0,tobiasbuek,123,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
86,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,86,spamassassin_000101_000200_chunk_input,Guidance on Securing Medical Data in AWS Terraform,0,tobiasbuek,487,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
87,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,87,spamassassin_000101_000200_chunk_input,Mail server notification,1,nazario,334,0,"No, score=4.8 required=5.0 tests=DEAR_EMAIL,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,4.8,5.0,"DEAR_EMAIL,MISSING_DATE,	MISSING_MID,NO_RECEIVED,NO_RELAYS",
88,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,88,spamassassin_000101_000200_chunk_input,[Bug 5667] add new URIBL lookup on rhsbl.ahbl.org,0,phishpuzzer,725,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
89,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,89,spamassassin_000101_000200_chunk_input,Please visit security center #271141,1,nazario,484,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
90,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,90,spamassassin_000101_000200_chunk_input,Update your email account,1,phishpuzzer,562,1,"Yes, score=7.4 required=5.0 tests=DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS autolearn=disabled	version=4.0.2",YES,7.4,5.0,"DOS_BODY_HIGH_NO_MID,	MISSING_DATE,MISSING_MID,NO_RECEIVED,NO_RELAYS",
91,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,91,spamassassin_000101_000200_chunk_input,Re: API Monitoring Dashboard Discrepancy,0,rtweera,312,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
92,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,92,spamassassin_000101_000200_chunk_input,Support Required for Investment Algorithm,0,tobiasbuek,312,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
93,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,93,spamassassin_000101_000200_chunk_input,URGENT: Cloud Instance Unreachable & IAM Role Issues,0,rtweera,450,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
94,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,94,spamassassin_000101_000200_chunk_input,Concern about Campaign Analytics Dashboard,0,tobiasbuek,241,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
95,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s2-gd_detector_suite_h8j2sb7t/spamassassin_000101_000200/chunk_input.csv,95,spamassassin_000101_000200_chunk_input,Please update your details! (message id: jo3788559072),1,phishyai-phishing,56,0,"No, score=3.3 required=5.0 tests=MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS autolearn=disabled version=4.0.2",,3.3,5.0,"MISSING_DATE,MISSING_MID,	NO_RECEIVED,NO_RELAYS",
