row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,spamassassin_prediction,spamassassin_status_header,spamassassin_flag_header,spamassassin_score,spamassassin_required_score,spamassassin_tests,spamassassin_error
54,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,54,spamassassin_000301_000400_chunk_input,Request for Information on Data Analytics Services,0,tobiasbuek,445,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
55,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,55,spamassassin_000301_000400_chunk_input,Integration Options for Project Management,0,tobiasbuek,340,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
56,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,56,spamassassin_000301_000400_chunk_input,Healthcare Problem,0,tobiasbuek,399,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
57,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,57,spamassassin_000301_000400_chunk_input,Re: API Monitoring Dashboard Discrepancy,0,rtweera,533,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
58,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,58,spamassassin_000301_000400_chunk_input,Place or Update Credit Card on File,1,phishyai-phishing,1590,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
59,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,59,spamassassin_000301_000400_chunk_input,Sticky summer for inflation,1,phishpuzzer,4060,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
60,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,60,spamassassin_000301_000400_chunk_input,"Medical data encryption failure reported, possible glitch or configuration issue",0,tobiasbuek,279,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
61,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,61,spamassassin_000301_000400_chunk_input,Approval needed: Extended terms,0,uberjugaad,178,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
62,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,62,spamassassin_000301_000400_chunk_input,Re: [opensuse] OpenSuse 11,0,phishpuzzer,1245,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
63,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,63,spamassassin_000301_000400_chunk_input,Approval needed: Extended terms,0,uberjugaad,176,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
64,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,64,spamassassin_000301_000400_chunk_input,Approval needed: Special pricing,0,uberjugaad,178,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
65,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,65,spamassassin_000301_000400_chunk_input,Newsletter Subscription,1,phishpuzzer,1186,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
66,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,66,spamassassin_000301_000400_chunk_input,Pipeline Update - February 07,0,uberjugaad,224,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
67,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,67,spamassassin_000301_000400_chunk_input,72���% Rabatt lauft bald ab: Jetzt verlangern,1,phishing_pot,6926,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
68,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,68,spamassassin_000301_000400_chunk_input,Accelerate Brand Expansion Currently,0,tobiasbuek,85,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
69,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,69,spamassassin_000301_000400_chunk_input,Limited Time Offer: Earn Free Tokens with Our Airdrop!,1,phishing_pot,5288,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
70,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,70,spamassassin_000301_000400_chunk_input,FINAL HOURS: Don't Miss Out on Your Free Domain(s) and Wealthy Affiliate Premium!,1,phishpuzzer,3265,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
71,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,71,spamassassin_000301_000400_chunk_input,"Bank of America: Special Announce! -Fri, 05 Jan 2007 21:32:12 -0800",1,phishyai-phishing,71,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
72,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,72,spamassassin_000301_000400_chunk_input,Customer Support Ticket,0,tobiasbuek,315,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
73,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,73,spamassassin_000301_000400_chunk_input,Re: Urgent: IAM role assignment issue impacting production,0,rtweera,655,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
74,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,74,spamassassin_000301_000400_chunk_input,Problem with Digital Service Downtime,0,tobiasbuek,116,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
75,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,75,spamassassin_000301_000400_chunk_input,Check out the latest mortgage rates TODAY,1,phishing_pot,3789,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
76,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,76,spamassassin_000301_000400_chunk_input,Solicited Guidelines for Safeguarding Medical Information,0,tobiasbuek,121,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
77,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,77,spamassassin_000301_000400_chunk_input,Assistance with Billing Problems,0,tobiasbuek,157,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
78,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,78,spamassassin_000301_000400_chunk_input,Details on API Integration for Project Management SaaS,0,tobiasbuek,186,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
79,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,79,spamassassin_000301_000400_chunk_input,Boost Integration Effectiveness,0,tobiasbuek,598,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
80,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,80,spamassassin_000301_000400_chunk_input,Trouble with Twitch Studio Beta Integration,0,tobiasbuek,359,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
81,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,81,spamassassin_000301_000400_chunk_input,Tax refund available #03116-113-7195262,1,phishing_pot,126,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
82,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,82,spamassassin_000301_000400_chunk_input,Approval needed: Special pricing,0,uberjugaad,181,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
83,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,83,spamassassin_000301_000400_chunk_input,Proposta exclusiva para: Rodrigo,1,phishing_pot,1533,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
84,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,84,spamassassin_000301_000400_chunk_input,Project Timeline Synchronization Failed Entirely Today,0,tobiasbuek,160,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
85,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,85,spamassassin_000301_000400_chunk_input,Concern Regarding Project Management,0,tobiasbuek,659,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
86,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,86,spamassassin_000301_000400_chunk_input,Stanfordâs 7-Day Solution for Better Heart Health,1,phishpuzzer,542,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
87,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,87,spamassassin_000301_000400_chunk_input,Inquiring About Analytics Tools for Investment Optimization with Microsoft Dynamics 365,0,tobiasbuek,390,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
88,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,88,spamassassin_000301_000400_chunk_input,Urgent Issue: Unable to Assign Roles in IAM Service,0,rtweera,373,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
89,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,89,spamassassin_000301_000400_chunk_input,Project Details Inquiry,0,tobiasbuek,350,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
90,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,90,spamassassin_000301_000400_chunk_input,Inquiry on Data Analytics Solutions Investment,0,tobiasbuek,656,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
91,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,91,spamassassin_000301_000400_chunk_input,Concerns About Digital Marketing Analytics,0,tobiasbuek,454,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
92,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,92,spamassassin_000301_000400_chunk_input,Protocols for Secure Medical Data Storage,0,tobiasbuek,592,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
93,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,93,spamassassin_000301_000400_chunk_input,Pipeline Update - January 09,0,uberjugaad,224,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
94,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,94,spamassassin_000301_000400_chunk_input,Request for quotation,0,uberjugaad,88,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
95,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,95,spamassassin_000301_000400_chunk_input,Customer Support Ticket,0,tobiasbuek,749,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
96,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,96,spamassassin_000301_000400_chunk_input,Concerns About Data Analytics Application Performance,0,tobiasbuek,353,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
97,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,97,spamassassin_000301_000400_chunk_input,Customer issue: ABC Works LLC - Product specifications do not match requirements,0,uberjugaad,268,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
98,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,98,spamassassin_000301_000400_chunk_input,Inquiry on Security Features of Intel Optane Memory H10 for Medical Data Protection,0,tobiasbuek,582,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
99,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,99,spamassassin_000301_000400_chunk_input,Security of Medical Information,0,tobiasbuek,60,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
100,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000301_000400/chunk_input.csv,100,spamassassin_000301_000400_chunk_input,Re: Overdue: Customer 548093085,0,uberjugaad,85,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
