Body,label,category,data source
"P1: Hey Priya, just got a notification that my Amazon order is out for delivery today!\nP2: Oh, nice, Rohan! What did you order? Something special?\nP1: Yeah, got some new kurtas for Diwali. Needed a refresh, you know.\nP2: That’s great! What color did you pick? I’m still deciding on my outfit.\nP1: Got a navy blue and a maroon one. Thought they’d look good for the puja.\nP2: Definitely! Navy blue is so classy. Did they say what time it’ll arrive?\nP1: Probably by evening. I’m in Mumbai, so traffic might delay it a bit.\nP2: Haha, Mumbai traffic is always a villain! Let me know once you get it.\nP1: For sure. Want to come over and see them? We can have some chai too.\nP2: Sounds like a plan! I’ll bring some samosas if I’m nearby.\nP1: Perfect! It’s a deal then. I’ll ping you once the delivery guy calls.\nP2: Cool, I’ll wait for your update. Don’t forget to try them on!\nP1: Haha, I won’t. Talk to you later, Priya.\nP2: Bye, Rohan!",0,Delivery Update,AIFraud
"P1: Hey, Rohan! How’s it going?\nP2: Hey, Sneha! All good, just chilling. What about you?\nP1: I’m good too! Was thinking of catching a movie this weekend at PVR in Mumbai. You free?\nP2: Sounds like a plan! Which movie are you thinking of?\nP1: Maybe the new Bollywood flick with Ranbir. Heard it’s amazing.\nP2: Oh, nice! I’m in. What time’s the show?\nP1: There’s one at 6 PM on Saturday. Works for you?\nP2: Perfect. Let’s grab some vada pav before the movie.\nP1: Haha, totally! Can’t miss that. I’ll book the tickets online.\nP2: Cool, just let me know the amount. Been ages since we hung out!\nP1: I know, right? It’ll be fun catching up.\nP2: Absolutely. See you on Saturday!\nP1: Yup, can’t wait!",0,Recreation,AIFraud
"P1: Hey, Arjun! How’s it going?\nP2: Hey, Priya! All good, yaar. Just chilling with some chai. You?\nP1: Same, just winding down after work. You caught the IPL match last night?\nP2: Oh yeah, Mumbai Indians were on fire! That last over, man, my heart was racing!\nP1: I know, right? I was screaming at the TV. Rohit Sharma is just unstoppable.\nP2: Total beast! Btw, are you free this weekend? Thinking of a small watch party for the next game.\nP1: Sounds fun! I’m in. Where are we watching? Your place?\nP2: Yup, my flat in Andheri. I’ll get some samosas and cold drinks.\nP1: Perfect! I’ll bring some sweets since Diwali is around the corner.\nP2: Nice! Let’s invite a few more friends. Make it lively, na?\nP1: Definitely. I’ll text Riya and see if she’s free. Game starts at 7:30, right?\nP2: Yeah, be there by 7. Can’t miss the toss!\nP1: Cool, I’ll be there. See you, Arjun!\nP2: See ya, Priya! Take care.",0,Sports,AIFraud
"P1: Hey, Riya, how are you doing today?\nP2: Hey, Anjali! I’m good, yaar, just sipping some chai and chilling. How about you?\nP1: Arre, same here! I was just thinking of trying out that new spa in Andheri. Have you been there?\nP2: Oh, yes! I went last month for a facial. It’s really nice, super relaxing vibes.\nP1: That sounds amazing. Are their massages good too? I need something for my back pain.\nP2: Absolutely, they have this Ayurvedic massage that’s to die for. You’ll feel like a new person.\nP1: Wah, that’s exactly what I need! How much did it cost you, roughly?\nP2: Hmm, the facial was around ₹1500, and the massage might be a bit more, maybe ₹2000. Worth it, though.\nP1: Okay, not too bad. I’ll book for this weekend. By the way, are you free for Diwali shopping next week?\nP2: Arre, I’m always up for shopping! Let’s hit Linking Road, na? I need some jhumkas.\nP1: Perfect, let’s plan for Tuesday. I’ll call you closer to the date.\nP2: Cool, looking forward to it. Take care, Anjali!\nP1: You too, Riya. Bye!\nP2: Bye!",0,Service Inquiry,AIFraud
"P1: Hey, guess what? I’m planning a trip to Jaipur next month!\nP2: That’s awesome! Jaipur’s stunning. When are you going?\nP1: First week of November, right after Diwali. Thought it’d be a nice getaway.\nP2: Perfect timing. The weather’s great then. You going with family or friends?\nP1: Just me and my cousin Neha. We’re craving some Rajasthani food!\nP2: Oh, you gotta try dal baati churma there. It’s the best.\nP1: Definitely on the list! Any other must-dos in Jaipur?\nP2: Visit Hawa Mahal at sunset. And don’t miss the markets—great for shopping.\nP1: Noted! I’m already imagining all the jutti shopping.\nP2: Haha, you’ll come back with a suitcase full. How’re you traveling?\nP1: Taking the train. Got tickets on IRCTC for super cheap.\nP2: Nice! Trains are the way to go for that authentic vibe. Let me know how it goes.\nP1: Will do. Maybe I’ll call you from there for some live updates!\nP2: Please do. I’d love to hear about it. Safe travels!",0,Travel,AIFraud
"P1: Hey, Riya, you free for a quick chat?\nP2: Hey, Sneha! Of course, bolo na. What’s happening?\nP1: Nothing much, just wanted to check if you’re coming to the Garba night this Navratri?\nP2: Arre, obviously! I’ve already got my lehenga ready. You?\nP1: Same, yaar! Borrowed my cousin’s chaniya choli. It’s so pretty!\nP2: Nice! We’ll click so many pics. Where’s it happening?\nP1: In our society’s ground, near the mandir. Starts at 8 PM.\nP2: Perfect. I’ll bring some fafda and jalebi to snack on.\nP1: Yum! I’m already craving it. Btw, did you practice any Garba steps?\nP2: Haha, a little. I’m still terrible at the three-clap step. Help me na!\nP1: Don’t worry, I’ll teach you. We’ll rock the dance floor!\nP2: Haha, deal! Alright, I’ll see you there. So excited!\nP1: Me too, Riya. Catch you soon!",0,Entertainment,AIFraud
"P1: Hello, Priya, kaisi ho? It’s been ages since we talked!\nP2: Hey, Sneha! I’m doing great, bas thodi busy with work. How are you?\nP1: All good here. Oye, I wanted to ask about that tailoring shop near your place in Mumbai. Is it still good?\nP2: Haan, totally! I got a lehenga stitched there for a wedding last month. Perfect fitting.\nP1: Really? I need to get a salwar kameez done for Diwali. Do they take urgent orders?\nP2: They do, but you might have to sweet-talk Uncle ji a bit. He’s a gem, though.\nP1: Haha, I’ll manage with some extra smiles. What’s their charge like for a suit?\nP2: Not much, around ₹500-600 for stitching. Material you have to get yourself.\nP1: That’s reasonable. Thanks, yaar! Hey, are you coming to the Diwali mela in our society?\nP2: Arre, wouldn’t miss it! Let’s meet there and binge on jalebis together.\nP1: Deal! I’ll call you before the event. Take care till then.\nP2: You too, Sneha. Talk soon!\nP1: Bye, Priya!\nP2: Bye!",0,Service Inquiry,AIFraud
"P1: Yo, dude, I’m thinking of a quick trip to Mumbai next weekend. You free?\nP2: Arre, Mumbai! I’m always up for some vada pav. What’s the plan?\nP1: Just a 2-day thing. Wanna hit Marine Drive and maybe catch a movie at Regal.\nP2: Sounds chill. I’m in if I can wrap up some office stuff. How’re you getting there?\nP1: Thinking of driving down. It’s just 5-6 hours from Pune, yaar.\nP2: Nice, road trip vibes! Let’s stop for some cutting chai on the way.\nP1: Obviously, bhai. Can’t miss that. You got any friends in Mumbai to crash with?\nP2: Yeah, my cousin stays in Bandra. I’ll ask if we can bunk there.\nP1: Perfect. Saves us hotel costs. What about food? Any must-try spots?\nP2: Dude, we gotta go to Bade Miyan for kebabs. It’s iconic!\nP1: Done. I’m already hungry thinking about it. Confirm by tomorrow, okay?\nP2: 100%, I’ll let you know. Can’t wait for this getaway, man.\nP1: Same here. Talk soon, bhai!\nP2: Catch you later!",0,Travel,AIFraud
"P1: Hey, Priya! Got a minute to chat?\nP2: Hey, Sneha! Of course, what’s up?\nP1: I’m planning a day trip to EsselWorld in Mumbai next Sunday. Wanna join?\nP2: Oh, that sounds like a blast! I haven’t been there in forever. Count me in!\nP1: Awesome! I was thinking we leave early, maybe around 8 AM?\nP2: Works for me. Are we taking a cab or train?\nP1: Let’s do a cab, it’ll be easier. I’ll book one.\nP2: Cool. Who else is coming along?\nP1: Just us and maybe my cousin Meera. Small group, more fun!\nP2: Perfect. I’ll pack some parathas for the ride. You getting anything?\nP1: Yeah, I’ll bring some juice and chips. Should be enough.\nP2: Great. I’m already excited for the roller coasters!\nP1: Haha, same! Let’s make it a memorable day.\nP2: Absolutely. Talk soon!",0,Recreation,AIFraud
"P1: Hi, Vikram! Long time, yaar. What’s up?\nP2: Hey, Sneha! Been ages, na? I’m good, just busy with work. You tell!\nP1: All good here. Was thinking, you still play badminton at the club?\nP2: Yeah, I try to go every Sunday morning. Why, you wanna join?\nP1: Yes, please! I haven’t played in months. Need to shake off the laziness.\nP2: Haha, no problem. Come to the Borivali club at 6 AM. Early bird vibes!\nP1: Ugh, 6 AM? Fine, but you owe me chai after for waking me up.\nP2: Deal! There’s this small tapri nearby, makes amazing cutting chai.\nP1: Sold! Btw, is your cousin still joining us for Diwali dinner next week?\nP2: Yeah, he’s in. We’re planning to watch some old India-Pakistan match highlights too.\nP1: Oh, that’s gonna be nostalgic! Can’t wait. Okay, I’ll see you Sunday then.\nP2: Perfect. Don’t forget your racquet, Sneha!\nP1: Haha, I won’t. Bye, Vikram!\nP2: Bye, take care!",0,Sports,AIFraud
"P1: Heyy, Anjali, what’s up? Been ages since we talked!\nP2: Hi, Priya! I know, yaar, life’s been crazy. How are you?\nP1: I’m good, just chilling. Did you watch the latest Bollywood movie, “Rocky Aur Rani”?\nP2: Oh my god, yes! Alia and Ranveer were amazing, na? So much drama!\nP1: Totally! I loved the wedding song. Reminded me of Diwali preps at home.\nP2: Haha, same! Speaking of Diwali, are you in Mumbai this year for it?\nP1: Nah, I might go to my parents’ place in Pune. What about you?\nP2: I’m staying here. Planning a small get-together with lights and rangoli. You should come if you’re around!\nP1: Aww, sounds fun! I’ll try. Btw, are you still bingeing those OTT shows?\nP2: Yes, yaar! Just finished “Made in Heaven” season 2. So intense! You?\nP1: Not yet, but it’s on my list. Let’s plan a watch party if I’m in town.\nP2: Deal! Also, we’ll have chai and gossip, just like old times.\nP1: Haha, can’t wait! Alright, I’ll ping you closer to Diwali.\nP2: Perfect. Take care, Priya. Talk soon!",0,Entertainment,AIFraud
"P1: Hello, Riya, what’s up? Just thought of calling you.\nP2: Hey, Anjali! Nothing much, just chilling with a cup of chai. What about you?\nP1: Same, yaar, sipping chai and scrolling through Instagram. Saw your Goa pics, they’re amazing!\nP2: Thanks! It was such a fun trip. We should plan something together soon.\nP1: Absolutely! How about a quick trip to Lonavala during the long weekend?\nP2: Oooh, I’m in! Monsoon vibes there would be perfect. Let’s book a homestay.\nP1: Haan, I’ll look for some options and share. By the way, are you coming to the Ganpati Visarjan this year?\nP2: Wouldn’t miss it for the world! Let’s join the procession at Girgaon Chowpatty.\nP1: Great idea! We’ll dance to the dhol and have some modaks after.\nP2: Haha, modaks are a must! Let’s plan the dates soon, okay?\nP1: Definitely. I’ll call you tomorrow with the homestay details.\nP2: Cool, talk to you then. Bye, Anjali!\nP1: Bye, Riya!",0,Social,AIFraud
"P1: Hey, Rohit, what’s up, dude? Been ages since we talked!\nP2: Hey, Sameer, yeah, man! I’ve been swamped with MBA assignments. How about you?\nP1: All good here. Just started my internship at a startup in Pune.\nP2: Nice, yaar! How’s the work environment there?\nP1: Pretty chill, actually. Small team, lots of learning. But I miss Mumbai’s vada pav, bhai.\nP2: Haha, nothing beats that! When are you back in town? We’ll grab some at Shivaji Park.\nP1: Next month, hopefully, around Diwali. Gotta take a break. You free then?\nP2: Should be. Exams might be over by then. Let’s plan a meet-up with the gang.\nP1: Absolutely. Also, any tips for cracking case studies? I’m thinking of applying for an MBA next year.\nP2: For sure, man. I’ll send you some notes and books. Just practice a lot. We can discuss over a call too.\nP1: Thanks, bhai. Appreciate it. Let’s catch up soon.\nP2: Definitely. Stay safe, and good luck with the internship!\nP1: Thanks, man. Talk later!",0,Education,AIFraud
"P1: Hello, Priya! Long time no talk, yaar. How are you?\nP2: Hey Vikram, I know, right? I’m doing well, just busy with my B.Ed internship. And you?\nP1: All good here. Just started my final year of engineering in Pune. Feels surreal!\nP2: Wow, final year already? Time flies! How’s the campus life treating you?\nP1: It’s hectic but fun. Lots of late-night chai sessions and last-minute assignments. You know how it is.\nP2: Haha, totally! I’m surviving on chai myself while teaching these kids in a local school. They’re a handful!\nP1: I bet! Teaching must be tough. Are you enjoying it, though?\nP2: Yeah, I am. It’s rewarding when they finally get a concept. Plus, the school’s in a small town near Jaipur, so the vibe is so peaceful.\nP1: Nice, yaar. I’m jealous of that peace. Pune traffic is driving me nuts!\nP2: Haha, come visit then! We’ll go for some authentic Rajasthani thali and forget all the stress.\nP1: Deal! Let’s plan something after my midterms. Maybe during the Holi break?\nP2: Perfect! Holi here is amazing with all the colors and bhaang. You’ll love it.\nP1: Can’t wait. I’ll call you closer to the date to confirm.\nP2: Sure, looking forward to it. Take care, Vikram!\nP1: You too, Priya. Bye!",0,Education,AIFraud
"P1: Hey, Priya! Kaisi ho? Office ke kaam se thak nahi gayi?\nP2: Arre, Karan, bas hoon. Haan, thoda hectic week tha. Tum kaise ho?\nP1: Main theek hoon. Bas socha tumse baat kar loon. Weekend pe koi plan?\nP2: Abhi toh nahi. Bas ghar pe aaram karna hai. Tum bolo.\nP1: Chalo, phir mere saath ek local market chalte hain. Diwali ke liye kuch shopping karni hai.\nP2: Good idea! Mujhe bhi kuch decorations kharidne hain. Kab ja rahe ho?\nP1: Kal shaam ko. Chalega? Phir uske baad kahi chai peene bhi chal sakte hain.\nP2: Perfect! Main toh chai ke liye hamesha ready hoon. Aur haan, koi acha rangoli design dekha hai kya?\nP1: Haan, ek-doh online dekhe hain. Tumhe bhej doonga. Tum bhi kuch banane wali ho kya?\nP2: Haan, try karungi. Last year ka thoda acha bana tha. Tumhe yaad hai?\nP1: Haan, bilkul! Bohot sundar tha. Chal, phir kal milte hain. Time confirm karta hoon.\nP2: Okay, done. See you tomorrow, Karan!\nP1: See you, Priya!",0,Social,AIFraud
"P1: Hey, Karan, you free to chat for a bit?\nP2: Hey, Anjali! Yeah, just sipping some cutting chai at home. What’s on your mind?\nP1: Nice! I was thinking, should we plan a badminton match this weekend?\nP2: Badminton? I’m game! It’s been ages since I played. Where do you wanna play?\nP1: There’s a court near my place in Pune. It’s pretty decent. Sunday morning work for you?\nP2: Sunday’s perfect. I’ll drive down. What time?\nP1: How about 8 AM? We can finish early and grab some breakfast after.\nP2: Sounds good. Poona Club has that amazing misal pav nearby, right?\nP1: Yes! I was thinking the same. Let’s treat ourselves after the game.\nP2: Awesome. I might be a bit rusty, so go easy on me, haha!\nP1: Haha, no promises! See you Sunday, Karan.\nP2: Looking forward to it, Anjali. Bye!\nP1: Bye, take care!",0,Sports,AIFraud
"P1: Hey Sneha, my Swiggy Instamart order is on the way. Should be here in 20 minutes.\nP2: Hey Vikram, that’s quick! What all did you get? Groceries or snacks?\nP1: Some snacks and sweets. Thought I’d stock up for Diwali guests.\nP2: Smart move! Did you get any of those motichoor laddoos? I’m craving them.\nP1: Haha, yes, got a box of those. Want to come over and have some?\nP2: Oh, tempting! But I’m stuck with work right now. Save a few for me?\nP1: Of course, I’ll keep some aside. Maybe we can meet over the weekend?\nP2: Weekend sounds perfect. Let’s plan for a chai and laddoo session!\nP1: Done! I’ll also check if the delivery has any extras I can add.\nP2: Haha, good idea. Let me know if everything arrives okay.\nP1: Will do. I’ll send you a pic once it’s here.\nP2: Can’t wait to see! Talk later, Vikram.\nP1: Yep, catch you soon, Sneha.\nP2: Bye!",0,Delivery Update,AIFraud
"P1: Heyy, Arjun, how’s it going?\nP2: Hey, Priya! All good, just chilling. You?\nP1: I’m great, just got back from the gym. Are you watching the IPL match tonight?\nP2: Of course! Mumbai Indians vs. Chennai Super Kings, right? Can’t miss it.\nP1: Exactly! I’m rooting for MI, as always. You coming over to watch?\nP2: Sure, I’ll be there. Should I get some samosas and chai on the way?\nP1: Oh, yes please! Nothing beats chai during a match. I’ve got some mithai left from Diwali too.\nP2: Perfect combo! What time should I reach your place?\nP1: Let’s say 7:30? Match starts at 8, so we can settle in.\nP2: Cool, I’ll be there. Hope Rohit Sharma smashes it today!\nP1: Fingers crossed! See you soon, Arjun.\nP2: See you, Priya. Bye!",0,Sports,AIFraud
"P1: Yo, Neha, you free for a quick chat? I’m bored out of my mind!\nP2: Hey, Vikram! Haha, yeah, I’ve got some time. What’s up with you?\nP1: Nothing much, just scrolling through Instagram. Saw some crazy reels about Holi in Mathura.\nP2: Oh, those videos are wild! I’ve always wanted to go there for Holi. Buckets of colors everywhere!\nP1: Same here! Let’s plan a trip next year, maybe? Take a gang along.\nP2: Absolutely! We’ll need to book tickets early, though. It gets packed.\nP1: True that. By the way, did you check out the new Bollywood flick, Jawan?\nP2: Not yet! I’ve heard SRK is killing it. Should I watch it this weekend?\nP1: Bro, you have to! The action scenes are next level. Let me know what you think.\nP2: Will do! Hey, speaking of weekends, any plans for Diwali shopping yet?\nP1: Nah, I’m so lazy. Probably just hit up the local market last minute. You?\nP2: I’m heading to Crawford Market tomorrow. Wanna join? I need new diyas.\nP1: Sure, I’m in. I’ll get some crackers too. What time?\nP2: Let’s say around 11 AM? We can grab some chai after.\nP1: Perfect. I’ll see you there, Neha. Catch you later!\nP2: See ya, Vikram! Bye!",0,Entertainment,AIFraud
"P1: Hey man, how’s everything? Just called to check in.\nP2: Hey, bhai, I’m good. Just back from a family thing in Pune. What’s up with you?\nP1: Nothing much, yaar. Was thinking we should plan a movie night or something.\nP2: That’s a great idea! Let’s watch something in a theater. Any new Bollywood releases?\nP1: Yeah, there’s that new action flick with Salman Khan. Showing at PVR near Andheri.\nP2: Perfect, I’m up for it. Let’s go on Friday evening if you’re free.\nP1: Friday works for me. I’ll book the tickets. 7 PM show sound good?\nP2: Yeah, that’s fine. Let’s grab some samosas and chai during the interval.\nP1: Haha, obviously! Movie without snacks is incomplete.\nP2: True that. Also, let’s chill at a cafe afterward if it’s not too late.\nP1: Sure, we’ll find a nice spot. I’ll text you the ticket confirmation.\nP2: Cool, thanks man. Looking forward to it!\nP1: Same here, bro. Talk to you soon!\nP2: Yeah, catch you later!",0,Recreation,AIFraud
"P1: Heyy, Nisha, kya haal hai? Long time no chat!\nP2: Arre, Priya! I’m good, yaar. Bas thoda busy with work. How about you?\nP1: All good here. Just chilling today. Oye, Diwali shopping done yet?\nP2: Nahi yaar, still pending. Planning to hit Linking Road this weekend. Wanna join?\nP1: Sure, sounds fun! I need some new kurtis anyway. Saturday afternoon?\nP2: Perfect! We can grab some vada pav after. My treat!\nP1: Haha, deal! By the way, did you try that new chai place in Bandra?\nP2: Not yet! Is it good? I’ve heard mixed reviews.\nP1: Amazing, yaar. Their adrak wali chai is to die for. We’ll go after shopping.\nP2: Can’t wait! Oh, and are you coming to Ritu’s Diwali party?\nP1: Yeah, wouldn’t miss it. You’re going too, right?\nP2: Of course! Let’s coordinate outfits, na? Maybe something in red?\nP1: Haha, done. I’ll call you tomorrow to finalize plans. Cool?\nP2: Absolutely. Talk to you soon, bye!\nP1: Bye, take care!",0,Social,AIFraud
"P1: Yo, Neha, you free for a quick chat?\nP2: Hey, Vikram! Yeah, just finished making some chai. What’s on your mind?\nP1: Chai sounds good right now. I was just wondering if you’ve been following Bigg Boss this season?\nP2: Oh my god, yes! It’s so dramatic, na? Who’s your fave contestant?\nP1: I’m rooting for that guy from Punjab. He’s hilarious! What about you?\nP2: Hmm, I like the actress from the South. She’s got guts. But the fights are getting too much, no?\nP1: True, it’s like a daily soap now. Hey, wanna watch the next episode together over a call or something?\nP2: Sure, let’s sync up! I’ll make some pakoras to munch on. You get your snacks ready.\nP1: Haha, I’ll grab some samosas from the corner shop. What time does it air?\nP2: 9 PM on Colors. Don’t be late, okay?\nP1: Never! I’ll text you before. Catch you later, Neha!\nP2: Bye, Vikram! Looking forward to it.",0,Entertainment,AIFraud
"P1: Hello, Nisha, what’s up? Been a while since we spoke!\nP2: Hey Vikram, yeah, it has! I’ve been swamped with school prep for my students. How about you?\nP1: Ahh, same here. Just got done with a parent-teacher meeting at my coaching center. Exhausted!\nP2: Oh, I bet. How did it go? Parents being extra demanding?\nP1: Arre, you know how it is. Everyone wants their kid to top JEE. So much pressure.\nP2: True that. I’ve got a bunch of 10th graders stressing over boards already.\nP1: Haha, poor kids. Hey, you got any plans for the weekend?\nP2: Not really. Just thought of chilling at home with some garam chai. You?\nP1: I was thinking of catching a movie. There’s a new Bollywood flick at PVR Andheri. Join me?\nP2: Sounds fun! Let’s do it. I could use a break. Text me the show timings.\nP1: Cool, I’ll check and let you know. Maybe we grab some vada pav after?\nP2: Oh, yes! Nothing beats Mumbai street food. Can’t wait!\nP1: Alright, it’s a plan. Talk to you soon, Nisha.\nP2: Yep, take care, Vikram!",0,Education,AIFraud
"P1: Hey, Rohan! Just got a call from the delivery guy. My Amazon order is on the way!\nP2: Hey, Priya! That’s great news. What did you order this time?\nP1: Some new kurtis for Diwali. I’ve been wanting to refresh my wardrobe.\nP2: Nice! I’m sure you’ll look amazing in them. When are they arriving?\nP1: Should be here by evening. Fingers crossed they don’t get delayed like last time.\nP2: Haha, yeah, Mumbai traffic can be a nightmare. Let me know if they fit well.\nP1: Of course! Maybe you can help me choose which one to wear for the Diwali party?\nP2: Absolutely, I’m in! We can discuss over some chai if you’re free.\nP1: Sounds like a plan! I’ll call you once the package is here.\nP2: Cool, looking forward to it. By the way, did you get anything for your family too?\nP1: Yeah, some sweets and decorations. Diwali shopping is incomplete without those!\nP2: True that! Alright, catch you later, Priya.\nP1: Bye, Rohan! Talk soon.",0,Delivery Update,AIFraud
"P1: Hey, Priya, just got a message that my Amazon order is out for delivery today!\nP2: Oh, nice, Rohan! What did you order this time? Something cool?\nP1: Yeah, got some new earbuds. My old ones died on me during a meeting.\nP2: Haha, that must’ve been awkward! Which brand did you go for?\nP1: Got the Boat ones. Heard they’re pretty good for the price.\nP2: True, Boat is decent. Planning to use them during your Mumbai trip next week?\nP1: Exactly! Long train rides need good music, right?\nP2: Absolutely. Speaking of Mumbai, are you getting anything for your cousins there?\nP1: Not yet. Thinking of picking up some sweets closer to Diwali. Any ideas?\nP2: How about some kaju katli from that famous shop near your place? They love it!\nP1: Good call! I’ll do that. Anyway, I’ll let you know once the earbuds arrive.\nP2: Please do! I might want to borrow them for a day, haha.\nP1: Haha, only if you make me some chai in return!\nP2: Deal! Talk to you later, Rohan.\nP1: Bye, Priya!",0,Delivery Update,AIFraud
"P1: Hey, Vikram, you up? Just had a crazy idea!\nP2: Hey, Anjali! I’m up, barely. What’s this crazy idea?\nP1: How about we sign up for the local badminton tournament next month in Pune?\nP2: Whoa, that sounds cool! I haven’t played in ages, though. You think we can win?\nP1: Win or not, it’ll be fun! Plus, we can practice together. What say?\nP2: I’m in! Let’s start tomorrow. There’s a court near my place. 6 AM work for you?\nP1: 6 AM is perfect. I’ll bring my racket. You better not back out, okay?\nP2: Haha, no way! I’ll even get us some cutting chai after practice.\nP1: Now you’re talking! Oh, and we need a cool team name. Any ideas?\nP2: Hmm, how about ‘Desi Smashers’? Sounds fierce, right?\nP1: Love it! ‘Desi Smashers’ it is. Let’s do this, Vikram!\nP2: Can’t wait to get started. See you tomorrow morning, Anjali.\nP1: See you, champ. Don’t be late! Bye!\nP2: Haha, I won’t. Bye!",0,Sports,AIFraud
"P1: Heyy, Nisha! How’s it going?\nP2: Hey, Radhika! I’m good, yaar. Just sipping some cutting chai. What about you?\nP1: Arre, same here! Just got back from the market. Diwali shopping is in full swing. You done with yours?\nP2: Not yet, yaar. I’m planning to hit Linking Road this weekend. Wanna join?\nP1: Oh, totally! I need to pick up some diyas and rangoli stuff. Let’s make a day of it.\nP2: Perfect. We can grab some vada pav after. Been craving it for days!\nP1: Haha, you and your vada pav obsession! Count me in. What time should we meet?\nP2: Let’s say around 11 AM at Bandra station? We’ll walk from there.\nP1: Done. I’ll call you before leaving. Got any plans for Diwali night?\nP2: Yeah, family dinner and then bursting crackers with the kids in the colony. You?\nP1: Same, yaar. Plus, I’m making some kaju katli this time. Will send you some.\nP2: Aww, you’re the best! Can’t wait to taste it. Let’s chat before Saturday, okay?\nP1: Of course. Take care, Nisha. See you soon!\nP2: Bye, Radhika. See you!",0,Recreation,AIFraud
"P1: Hi, Vikram! Long time, yaar. How’s everything?\nP2: Hey, Priya! I’m good, just busy with work. How are you?\nP1: Doing okay. I was thinking of switching to a new mobile plan. Which one are you using?\nP2: I’m on Airtel right now. It’s decent, especially for data. What do you need?\nP1: Mostly good internet and unlimited calls. My current plan’s data gets over in a week!\nP2: Haha, I get it. Airtel’s 4G is fast, and they’ve got plans with unlimited calls around ₹300-400.\nP1: That’s not bad. Any hidden charges or something I should watch out for?\nP2: Not really. Just check the validity of the plan. Mine’s 84 days, so pretty good.\nP1: Okay, I’ll look into it. Thanks, Vikram. By the way, are you in Pune for Diwali?\nP2: Yeah, planning to be with family. You?\nP1: Same here. Maybe we can catch up after the festivities for some chai and vada pav?\nP2: Arre, that’s a plan! Let’s do it. I’ll call you once I’m back.\nP1: Sounds good. Take care till then!\nP2: You too, Priya. Bye!",0,Service Inquiry,AIFraud
"P1: Hey, Priya, what’s up? Been a while since we caught up!\nP2: Hey, Arjun! Yeah, I’ve been super busy with work. How are you doing?\nP1: All good, just chilling. You watching anything fun lately?\nP2: Oh, I’m hooked on this new web series on Netflix—Mirzapur Season 3. So intense!\nP1: Yaar, I’ve heard so much about it! No spoilers, okay? I haven’t started yet.\nP2: Haha, no worries, lips sealed. What about you? Any shows or movies?\nP1: I just rewatched Dilwale Dulhania Le Jayenge for like the 10th time. Never gets old!\nP2: Classic! I love the mustard fields scene. Hey, we should plan a movie night soon.\nP1: 100%! Let’s do it after Diwali. I’ll get some jalebis and chai for the vibe.\nP2: Perfect! I’ll make sure to bring some mithai too. Deal?\nP1: Deal. Anyway, where are you these days? Still in Mumbai?\nP2: Yeah, still here in Andheri. Traffic is killing me, though. You?\nP1: I’m in Pune now, moved last month for work. Miss Mumbai’s vada pav, though!\nP2: Haha, nothing beats that! Let’s catch up soon, okay?\nP1: Definitely. I’ll call you next week to plan something.\nP2: Sounds good. Take care, Arjun!\nP1: You too, Priya. Bye!",0,Entertainment,AIFraud
"P1: Hey, Riya, what’s up? Missed your call yesterday.\nP2: Arre, Sneha, no worries! Just wanted to check in. How are you?\nP1: I’m good, yaar. Just winding down after a crazy week. You?\nP2: Same here. Work’s been mad. Hey, did you see the new Mumbai metro line update?\nP1: Yeah! Finally, right? Getting to Colaba will be so much easier now.\nP2: Totally. We should plan a day out there—maybe some shopping and dinner?\nP1: Sounds like a plan! How about next Sunday? I’m free.\nP2: Works for me. Let’s do Gateway of India too, take some pics.\nP1: Haha, for the Insta stories, right? I’m in!\nP2: Obviously! Oh, and are you making anything special for Diwali this year?\nP1: Thinking of trying my hand at gulab jamun. Fingers crossed!\nP2: Yum! Save some for me. I’ll bring over some of my mom’s ladoos.\nP1: Can’t wait to try them. Let’s chat later about Sunday’s plan, okay?\nP2: Sure thing. Talk soon, bye!\nP1: Bye, take care!",0,Social,AIFraud
"P1: Hey, bro, how’s it going?\nP2: Arre, all good, yaar! Just chilling. What about you?\nP1: I’m good, man. Just planning a trip to Jaipur for the long weekend.\nP2: Nice! Pink City, huh? When are you heading out?\nP1: Next Friday, probably. Thought of checking out Hawa Mahal and all.\nP2: Awesome choice. You gotta have some dal baati churma there.\nP1: Oh, for sure! I’m already craving it. You been there before?\nP2: Yeah, last year with family. Don’t miss Amber Fort, it’s epic.\nP1: Noted, bro. Any good budget hotels you’d recommend?\nP2: Hmm, we stayed at this place near Jal Mahal. I’ll text you the name. Decent rates.\nP1: Thanks, yaar. By the way, you free to join?\nP2: Arre, I wish! Got some work stuff. Maybe next time.\nP1: No worries. I’ll get you some souvenirs. Maybe a jutti or something.\nP2: Haha, deal! Take lots of pics, okay?\nP1: Will do. Let’s catch up for chai when I’m back.\nP2: 100%. Safe travels, bro!",0,Travel,AIFraud
