row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,spamassassin_prediction,spamassassin_status_header,spamassassin_flag_header,spamassassin_score,spamassassin_required_score,spamassassin_tests,spamassassin_error
54,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,54,spamassassin_000701_000800_chunk_input,Pipeline Update - February 11,0,uberjugaad,223,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
55,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,55,spamassassin_000701_000800_chunk_input,PayPal Confirm Message !,1,phishyai-phishing,927,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
56,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,56,spamassassin_000701_000800_chunk_input,Urgent Issue: API Monitoring Showing False Positives,0,rtweera,449,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
57,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,57,spamassassin_000701_000800_chunk_input,Re: [ILUG] Serial number in hosts file,0,phishpuzzer,1052,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
58,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,58,spamassassin_000701_000800_chunk_input,Assistance with Google Cloud Integration,0,tobiasbuek,401,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
59,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,59,spamassassin_000701_000800_chunk_input,Re: Overdue: Customer 507408103,0,uberjugaad,85,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
60,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,60,spamassassin_000701_000800_chunk_input,Advice on Securing Medical Data,0,tobiasbuek,403,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
61,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,61,spamassassin_000701_000800_chunk_input,Don't Miss Your Chance to Claim 10 Free Spins!,1,phishing_pot,2219,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
62,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,62,spamassassin_000701_000800_chunk_input,Unexpected Disappearance of Campaign Metrics During Night,0,tobiasbuek,237,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
63,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,63,spamassassin_000701_000800_chunk_input,Problem with Marketing Agency's Website,0,tobiasbuek,549,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
64,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,64,spamassassin_000701_000800_chunk_input,Support Performance Challenges,0,tobiasbuek,266,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
65,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,65,spamassassin_000701_000800_chunk_input,Microsoft account unusual signin activity,1,phishing_pot,12041,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
66,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,66,spamassassin_000701_000800_chunk_input,"Rodrigo F P, você recebeu uma transação suspeita.",1,phishing_pot,6117,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
67,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,67,spamassassin_000701_000800_chunk_input,ALERTA: A importacao do seu pedido esta pendente devido ao pagamento da taxa de importacao. Regularize a sua situacao. 591280060,1,phishing_pot,1745,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
68,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,68,spamassassin_000701_000800_chunk_input,Problem with Investment Optimization,0,tobiasbuek,149,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
69,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,69,spamassassin_000701_000800_chunk_input,RE: Completed: Contract Renewal PO64199 Agreement Contract .gov jose,1,nazario,403,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
70,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,70,spamassassin_000701_000800_chunk_input,Software Training Registration Open,0,uberjugaad,198,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
71,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,71,spamassassin_000701_000800_chunk_input,100% kostenlos und ohne Bedingungen����,1,phishing_pot,9852,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
72,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,72,spamassassin_000701_000800_chunk_input,Enquiry About Payment Plans for Project Management SaaS,0,tobiasbuek,967,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
73,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,73,spamassassin_000701_000800_chunk_input,Incorrect Campaign Metrics Shown Lately,0,tobiasbuek,398,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
74,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,74,spamassassin_000701_000800_chunk_input,Confirm your online account access!,1,phishyai-phishing,37,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
75,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,75,spamassassin_000701_000800_chunk_input,Severe Performance Challenges in SaaS Application,0,tobiasbuek,625,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
76,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,76,spamassassin_000701_000800_chunk_input,Re: Lost bag,1,phishing_pot,604,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
77,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,77,spamassassin_000701_000800_chunk_input,Pipeline Update - January 20,0,uberjugaad,223,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
78,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,78,spamassassin_000701_000800_chunk_input,Assistance Required,0,tobiasbuek,327,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
79,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,79,spamassassin_000701_000800_chunk_input,Overdue: Customer 578598201 - 65 days,0,uberjugaad,225,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
80,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,80,spamassassin_000701_000800_chunk_input,🎉 WINNER: Your Fire Safety Kit is Ready - Claim Now!,1,phishpuzzer,508,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
81,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,81,spamassassin_000701_000800_chunk_input,Pipeline Update - January 09,0,uberjugaad,223,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
82,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,82,spamassassin_000701_000800_chunk_input,Crude Oil Business Partnership,1,phishing_pot,515,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
83,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,83,spamassassin_000701_000800_chunk_input,API Monitoring - Inaccurate Data Display,0,rtweera,323,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
84,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,84,spamassassin_000701_000800_chunk_input,Issue with Project Upload,0,tobiasbuek,996,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
85,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,85,spamassassin_000701_000800_chunk_input,Question about user roles in IAM service,0,rtweera,405,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
86,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,86,spamassassin_000701_000800_chunk_input,"Account Security Update 15 July, 2023",1,nazario,490,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
87,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,87,spamassassin_000701_000800_chunk_input,Forwarding all localmail,0,phishpuzzer,244,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
88,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,88,spamassassin_000701_000800_chunk_input,Military Bank - Alert,1,phishyai-phishing,557,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
89,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,89,spamassassin_000701_000800_chunk_input,Decrease in Engagement Metrics for Marketing Agency,0,tobiasbuek,192,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
90,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,90,spamassassin_000701_000800_chunk_input,Inquiry Regarding Digital Strategy Services Today,0,tobiasbuek,203,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
91,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,91,spamassassin_000701_000800_chunk_input,Last Step! Please confirm your newsletter subscription.,1,phishpuzzer,575,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
92,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,92,spamassassin_000701_000800_chunk_input,Complete Your Compliance Training,0,uberjugaad,191,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
93,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,93,spamassassin_000701_000800_chunk_input,Approval needed: Extended terms,0,uberjugaad,177,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
94,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,94,spamassassin_000701_000800_chunk_input,Fw: Unusual_activity_on_your_Account,1,phishing_pot,413,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
95,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,95,spamassassin_000701_000800_chunk_input,Enhancing Brand Expansion for Various Products Over the Internet,0,tobiasbuek,165,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
96,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,96,spamassassin_000701_000800_chunk_input,Urgent Alert : Your Online Banking is Blocked,1,phishyai-phishing,684,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
97,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,97,spamassassin_000701_000800_chunk_input,Overdue: Customer 596220838 - 31 days,0,uberjugaad,220,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
98,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,98,spamassassin_000701_000800_chunk_input,We've blocked your account! Your photos and videos will be deleted today,1,phishing_pot,4928,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
99,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,99,spamassassin_000701_000800_chunk_input,Problem with Unreliable Investment Performance Metrics on Analytics Dashboard,0,tobiasbuek,424,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
100,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/Industry/email_detectors/output/logs/tmp/s1-gd_detector_suite_h0_hp1wo/spamassassin_000701_000800/chunk_input.csv,100,spamassassin_000701_000800_chunk_input,Your MetaMask wallet will be suspended.,1,nazario,897,,,,,,,"Timeout::_run: check: no loaded plugin implements 'check_main': cannot scan!
Check that the necessary '.pre' files are in the config directory.
At a minimum, v320.pre loads the Check plugin which is required. at /home/che489/perl5/bin/spamassassin line 431."
