group_label,feature_a,feature_b,cell_slug,rank,phrase,phrase_len,log_ratio_score,weighted_group_count,weighted_background_count,group_doc_count,background_doc_count
HW-P-TP,Social Proof,Social Proof,social_proof__social_proof,14,website register,2,10.0604236787471,150.27901799999998,0.0,3,0
HW-P-TP,Social Proof,Social Proof,social_proof__social_proof,15,rainier national,2,9.868544228089096,124.03951199999999,0.0,9,0
HW-P-TP,Social Proof,Scarcity,social_proof__scarcity,1,permission close,2,10.785581561015597,239.619468890592,0.0,4,0
HW-P-TP,Social Proof,Scarcity,social_proof__scarcity,2,close file,2,10.785581561015597,239.619468890592,0.0,4,0
HW-P-TP,Social Proof,Scarcity,social_proof__scarcity,3,here link,2,10.785581561015597,239.619468890592,0.0,4,0
HW-P-TP,Social Proof,Scarcity,social_proof__scarcity,4,link example,2,10.785581561015597,239.619468890592,0.0,4,0
HW-P-TP,Social Proof,Scarcity,social_proof__scarcity,5,check here,2,10.785581561015597,239.619468890592,0.0,4,0
HW-P-TP,Social Proof,Scarcity,social_proof__scarcity,6,standard bank,2,10.373942771648643,158.7597534705301,0.0,33,0
HW-P-TP,Social Proof,Scarcity,social_proof__scarcity,7,patience understanding,2,10.004164539311084,109.68204283967599,0.0,12,0
HW-P-TP,Social Proof,Scarcity,social_proof__scarcity,8,specific aspect excited,3,9.946001705845077,103.48403679504,0.0,4,0
HW-P-TP,Social Proof,Scarcity,social_proof__scarcity,9,about prospect joining,3,9.946001705845077,103.48403679504,0.0,4,0
HW-P-TP,Social Proof,Scarcity,social_proof__scarcity,10,impressed specific,2,9.946001705845077,103.48403679504,0.0,4,0
HW-P-TP,Social Proof,Scarcity,social_proof__scarcity,11,excited about prospect,3,9.946001705845077,103.48403679504,0.0,4,0
HW-P-TP,Social Proof,Scarcity,social_proof__scarcity,12,aspect excited about,3,9.946001705845077,103.48403679504,0.0,4,0
HW-P-TP,Social Proof,Scarcity,social_proof__scarcity,13,alone excited,2,9.749022497377757,84.98010067588801,0.0,3,0
HW-P-TP,Social Proof,Scarcity,social_proof__scarcity,14,summer went,2,9.749022497377757,84.98010067588801,0.0,3,0
HW-P-TP,Social Proof,Scarcity,social_proof__scarcity,15,time traveling alone,3,9.749022497377757,84.98010067588801,0.0,3,0
HW-P-TP,Social Proof,Commitment,social_proof__commitment,1,permission close,2,10.304852664210356,144.995041185984,0.0,4,0
HW-P-TP,Social Proof,Commitment,social_proof__commitment,2,close file,2,10.304852664210356,144.995041185984,0.0,4,0
HW-P-TP,Social Proof,Commitment,social_proof__commitment,3,here link,2,10.304852664210356,144.995041185984,0.0,4,0
HW-P-TP,Social Proof,Commitment,social_proof__commitment,4,link example,2,10.304852664210356,144.995041185984,0.0,4,0
HW-P-TP,Social Proof,Commitment,social_proof__commitment,5,check here,2,10.304852664210356,144.995041185984,0.0,4,0
HW-P-TP,Social Proof,Commitment,social_proof__commitment,6,standard bank,2,9.457174506727704,62.111388574746,0.0,33,0
HW-P-TP,Social Proof,Commitment,social_proof__commitment,7,patience understanding,2,9.252395079532231,50.608186258214,0.0,9,0
HW-P-TP,Social Proof,Commitment,social_proof__commitment,8,specific aspect excited,3,9.221509458847482,49.068708398784004,0.0,4,0
HW-P-TP,Social Proof,Commitment,social_proof__commitment,9,about prospect joining,3,9.221509458847482,49.068708398784004,0.0,4,0
HW-P-TP,Social Proof,Commitment,social_proof__commitment,10,impressed specific,2,9.221509458847482,49.068708398784004,0.0,4,0
HW-P-TP,Social Proof,Commitment,social_proof__commitment,11,excited about prospect,3,9.221509458847482,49.068708398784004,0.0,4,0
HW-P-TP,Social Proof,Commitment,social_proof__commitment,12,aspect excited about,3,9.221509458847482,49.068708398784004,0.0,4,0
HW-P-TP,Social Proof,Commitment,social_proof__commitment,13,might interest,2,8.69512606994218,28.982637381263995,0.0,6,0
HW-P-TP,Social Proof,Commitment,social_proof__commitment,14,alone excited,2,8.689053405597322,28.8071083299,0.0,3,0
HW-P-TP,Social Proof,Commitment,social_proof__commitment,15,last summer,2,8.689053405597322,28.8071083299,0.0,3,0
HW-P-TP,Scarcity,Scarcity,scarcity__scarcity,1,permission close,2,10.770646074046,239.847804,0.0,4,0
HW-P-TP,Scarcity,Scarcity,scarcity__scarcity,2,close file,2,10.770646074046,239.847804,0.0,4,0
HW-P-TP,Scarcity,Scarcity,scarcity__scarcity,3,here link,2,10.770646074046,239.847804,0.0,4,0
HW-P-TP,Scarcity,Scarcity,scarcity__scarcity,4,link example,2,10.770646074046,239.847804,0.0,4,0
HW-P-TP,Scarcity,Scarcity,scarcity__scarcity,5,check here,2,10.770646074046,239.847804,0.0,4,0
HW-P-TP,Scarcity,Scarcity,scarcity__scarcity,6,standard bank,2,10.333264082336928,154.872114,0.0,27,0
HW-P-TP,Scarcity,Scarcity,scarcity__scarcity,7,patience understanding,2,10.026653686165933,113.97352,0.0,12,0
HW-P-TP,Scarcity,Scarcity,scarcity__scarcity,8,specific aspect excited,3,9.968522563907534,107.53644,0.0,4,0
HW-P-TP,Scarcity,Scarcity,scarcity__scarcity,9,about prospect joining,3,9.968522563907534,107.53644,0.0,4,0
HW-P-TP,Scarcity,Scarcity,scarcity__scarcity,10,impressed specific,2,9.968522563907534,107.53644,0.0,4,0
HW-P-TP,Scarcity,Scarcity,scarcity__scarcity,11,excited about prospect,3,9.968522563907534,107.53644,0.0,4,0
HW-P-TP,Scarcity,Scarcity,scarcity__scarcity,12,aspect excited about,3,9.968522563907534,107.53644,0.0,4,0
HW-P-TP,Scarcity,Scarcity,scarcity__scarcity,13,alone excited,2,9.733304570566233,84.99454800000001,0.0,3,0
HW-P-TP,Scarcity,Scarcity,scarcity__scarcity,14,summer went,2,9.733304570566233,84.99454800000001,0.0,3,0
HW-P-TP,Scarcity,Scarcity,scarcity__scarcity,15,time traveling alone,3,9.733304570566233,84.99454800000001,0.0,3,0
HW-P-TP,Scarcity,Commitment,scarcity__commitment,1,permission close,2,10.137931616055031,107.437905019368,0.0,4,0
HW-P-TP,Scarcity,Commitment,scarcity__commitment,2,close file,2,10.137931616055031,107.437905019368,0.0,4,0
HW-P-TP,Scarcity,Commitment,scarcity__commitment,3,here link,2,10.137931616055031,107.437905019368,0.0,4,0
HW-P-TP,Scarcity,Commitment,scarcity__commitment,4,link example,2,10.137931616055031,107.437905019368,0.0,4,0
HW-P-TP,Scarcity,Commitment,scarcity__commitment,5,check here,2,10.137931616055031,107.437905019368,0.0,4,0
HW-P-TP,Scarcity,Commitment,scarcity__commitment,6,alone excited,2,8.552867954054538,22.00980913902,0.0,3,0
HW-P-TP,Scarcity,Commitment,scarcity__commitment,7,last summer,2,8.552867954054538,22.00980913902,0.0,3,0
HW-P-TP,Scarcity,Commitment,scarcity__commitment,8,summer went,2,8.552867954054538,22.00980913902,0.0,3,0
HW-P-TP,Scarcity,Commitment,scarcity__commitment,9,time traveling alone,3,8.552867954054538,22.00980913902,0.0,3,0
HW-P-TP,Scarcity,Commitment,scarcity__commitment,10,went solo trip,3,8.552867954054538,22.00980913902,0.0,3,0
HW-P-TP,Scarcity,Commitment,scarcity__commitment,11,solo trip europe,3,8.552867954054538,22.00980913902,0.0,3,0
HW-P-TP,Scarcity,Commitment,scarcity__commitment,12,excited also,2,8.552867954054538,22.00980913902,0.0,3,0
HW-P-TP,Scarcity,Commitment,scarcity__commitment,13,first time traveling,3,8.552867954054538,22.00980913902,0.0,3,0
HW-P-TP,Scarcity,Commitment,scarcity__commitment,14,planned itinerary carefully,3,8.534261995728643,21.60389738628,0.0,3,0
HW-P-TP,Scarcity,Commitment,scarcity__commitment,15,determined make,2,8.534261995728643,21.60389738628,0.0,3,0
HW-P-TP,Commitment,Commitment,commitment__commitment,1,permission close,2,10.312208677238118,145.133208,0.0,4,0
HW-P-TP,Commitment,Commitment,commitment__commitment,2,close file,2,10.312208677238118,145.133208,0.0,4,0
HW-P-TP,Commitment,Commitment,commitment__commitment,3,here link,2,10.312208677238118,145.133208,0.0,4,0
HW-P-TP,Commitment,Commitment,commitment__commitment,4,link example,2,10.312208677238118,145.133208,0.0,4,0
HW-P-TP,Commitment,Commitment,commitment__commitment,5,check here,2,10.312208677238118,145.133208,0.0,4,0
HW-P-TP,Commitment,Commitment,commitment__commitment,6,standard bank,2,9.441517807906589,60.75597600000004,0.0,27,0
HW-P-TP,Commitment,Commitment,commitment__commitment,7,patience understanding,2,9.296248101743219,52.53974899999999,0.0,9,0
HW-P-TP,Commitment,Commitment,commitment__commitment,8,specific aspect excited,3,9.266317805706635,50.990224000000005,0.0,4,0
HW-P-TP,Commitment,Commitment,commitment__commitment,9,about prospect joining,3,9.266317805706635,50.990224000000005,0.0,4,0
HW-P-TP,Commitment,Commitment,commitment__commitment,10,impressed specific,2,9.266317805706635,50.990224000000005,0.0,4,0
HW-P-TP,Commitment,Commitment,commitment__commitment,11,excited about prospect,3,9.266317805706635,50.990224000000005,0.0,4,0
HW-P-TP,Commitment,Commitment,commitment__commitment,12,aspect excited about,3,9.266317805706635,50.990224000000005,0.0,4,0
HW-P-TP,Commitment,Commitment,commitment__commitment,13,might interest,2,8.702829718632353,29.020352999999993,0.0,6,0
HW-P-TP,Commitment,Commitment,commitment__commitment,14,alone excited,2,8.695601784021878,28.81128,0.0,3,0
HW-P-TP,Commitment,Commitment,commitment__commitment,15,last summer,2,8.695601784021878,28.81128,0.0,3,0
